word1,word2,n,unique_ids,unique_authors
05201avg.cnv,05301avg.cnv,1,1,1
053,cnv,1,1,1
053,dat,1,1,1
053,nc,1,1,1
053,txt,1,1,1
05301,bl,1,1,1
05301,btl,1,1,1
05301,cnv,1,1,1
05301,ros,1,1,1
05301avg.cnv,05301,1,1,1
05301avg.cnv,05401avg.cnv,1,1,1
054,cnv,1,1,1
054,dat,1,1,1
054,txt,1,1,1
05401,bl,1,1,1
05401,btl,1,1,1
05401,cnv,1,1,1
05401,ros,1,1,1
05401avg.cnv,05401,1,1,1
05401avg.cnv,05501avg.cnv,1,1,1
054430,cnv,1,1,1
055,cnv,1,1,1
055,dat,1,1,1
055,txt,1,1,1
05501,bl,1,1,1
05501,btl,1,1,1
05501,cnv,1,1,1
05501,ros,1,1,1
05501avg.cnv,05501,1,1,1
05501avg.cnv,05601avg.cnv,1,1,1
056,cnv,1,1,1
056,dat,1,1,1
056,nc,1,1,1
056,txt,1,1,1
05601,bl,1,1,1
05601,btl,1,1,1
05601,cnv,1,1,1
05601,ros,1,1,1
05601avg.cnv,05601,1,1,1
05601avg.cnv,05701avg.cnv,1,1,1
057,cnv,1,1,1
057,dat,1,1,1
057,txt,1,1,1
05701,bl,1,1,1
05701,btl,1,1,1
05701,cnv,1,1,1
05701,ros,1,1,1
05701avg.cnv,05701,1,1,1
05701avg.cnv,05801avg.cnv,1,1,1
058,cnv,1,1,1
058,dat,1,1,1
058,txt,1,1,1
05801,bl,1,1,1
05801,btl,1,1,1
05801,cnv,1,1,1
05801,ros,1,1,1
05801avg.cnv,05801,1,1,1
05801avg.cnv,05901avg.cnv,1,1,1
059,cnv,1,1,1
059,dat,1,1,1
059,txt,1,1,1
05901,bl,1,1,1
05901,btl,1,1,1
05901,cnv,1,1,1
05901,ros,1,1,1
05901avg.cnv,05901,1,1,1
05901avg.cnv,06001avg.cnv,1,1,1
06,0010,1,1,1
06,0011,1,1,1
06,0021,1,1,1
06,0025,1,1,1
06,04,1,1,1
06,05,1,1,1
06,08,1,1,1
06,12,1,1,1
06,14,1,1,1
06,2010,1,1,1
06,23,1,1,1
06,daily.csv,1,1,1
06,dem,1,1,1
06,healy,1,1,1
06,nc,1,1,1
06,np,1,1,1
06,ortho,1,1,1
06,xtf,1,1,1
060,cnv,1,1,1
060,dat,1,1,1
060,txt,1,1,1
06001,bl,1,1,1
06001,btl,1,1,1
06001,cnv,1,1,1
06001,ros,1,1,1
06001avg.cnv,06001,1,1,1
06001avg.cnv,06101avg.cnv,1,1,1
061,cnv,1,1,1
061,dat,1,1,1
061,txt,1,1,1
06101,bl,1,1,1
06101,btl,1,1,1
06101,cnv,1,1,1
06101,ros,1,1,1
061019,dat,1,1,1
06101avg.cnv,06101,1,1,1
06101avg.cnv,station,1,1,1
061219,dat,1,1,1
061419,dat,1,1,1
061620,csv,1,1,1
061913,txt,1,1,1
062,cnv,1,1,1
062,dat,1,1,1
062,txt,1,1,1
06201,bl,1,1,1
06201,btl,1,1,1
06201,cnv,1,1,1
06201,ros,1,1,1
06201avg.cnv,06201,1,1,1
062418,dat,1,1,1
063,cnv,1,1,1
063,dat,1,1,1
063,txt,1,1,1
064,cnv,1,1,1
064,dat,1,1,1
064,txt,1,1,1
064811,cnv,1,1,1
065,cnv,1,1,1
065,dat,1,1,1
065,txt,1,1,1
066,cnv,1,1,1
066,dat,1,1,1
066,txt,1,1,1
067,cnv,1,1,1
067,dat,1,1,1
067,nc,1,1,1
067,txt,1,1,1
068,cnv,1,1,1
068,dat,1,1,1
068,dcc,1,1,1
068,txt,1,1,1
069,2013,1,1,1
069,2014,1,1,1
069,2016,1,1,1
069,2017,1,1,1
069,2018,1,1,1
069,cnv,1,1,1
069,dat,1,1,1
069,dcc,1,1,1
069,txt,1,1,1
07,03,1,1,1
07,20,1,1,1
07,2016,1,1,1
07,30,1,1,1
07,cadis.csv,1,1,1
07,dem,1,1,1
07,healy,1,1,1
07,ortho,1,1,1
07,xtf,1,1,1
070,cnv,1,1,1
070,dat,1,1,1
070,dcc,1,1,1
070,nc,1,1,1
070857,cnv,1,1,1
071,cnv,1,1,1
071,dat,1,1,1
071,dcc,1,1,1
071318,dat,1,1,1
072,cnv,1,1,1
072,dat,1,1,1
072,dcc,1,1,1
073,cnv,1,1,1
073,dat,1,1,1
073,dcc,1,1,1
073019,dat,1,1,1
073119,dat,1,1,1
074,cnv,1,1,1
074,dat,1,1,1
074,dcc,1,1,1
075,2014,1,1,1
075,2016,1,1,1
075,2018,1,1,1
075,cnv,1,1,1
075,dat,1,1,1
075,dcc,1,1,1
076,cnv,1,1,1
076,dat,1,1,1
077,cnv,1,1,1
077,dat,1,1,1
078,cnv,1,1,1
078,dat,1,1,1
079,cnv,1,1,1
079,dat,1,1,1
08,0005,1,1,1
08,0010,1,1,1
08,0012,1,1,1
08,0013,1,1,1
08,0019,1,1,1
08,0020,1,1,1
08,0023,1,1,1
08,04,1,1,1
08,10,1,1,1
08,14,1,1,1
08,17,1,1,1
08,2018,1,1,1
08,22,1,1,1
08,dem,1,1,1
08,m.tif,1,1,1
08,ortho,1,1,1
08,sizrs,1,1,1
08,xtf,1,1,1
080,cnv,1,1,1
080,dat,1,1,1
080519,dat,1,1,1
080531,cnv,1,1,1
080619,dat,1,1,1
080719,dat,1,1,1
0808cg044,cnv,1,1,1
080919,dat,1,1,1
081,cnv,1,1,1
081,dat,1,1,1
081,dcc,1,1,1
081019,dat,1,1,1
081119,dat,1,1,1
081519,dat,1,1,1
0818,txt,1,1,1
082,cnv,1,1,1
082,dat,1,1,1
082,dcc,1,1,1
083,cnv,1,1,1
083,dat,1,1,1
084,cnv,1,1,1
084,dat,1,1,1
084,dcc,1,1,1
084553,cnv,1,1,1
085,btl,1,1,1
085,dat,1,1,1
085,dcc,1,1,1
086,cnv,1,1,1
086,dat,1,1,1
086,dcc,1,1,1
087,cnv,1,1,1
087,dat,1,1,1
087,dcc,1,1,1
088,cnv,1,1,1
088,dat,1,1,1
089,btl,1,1,1
089,dat,1,1,1
09,11,1,1,1
09,15,1,1,1
09,16,1,1,1
09,17,1,1,1
09,30,1,1,1
09,single.csv,1,1,1
090,cnv,1,1,1
090,dat,1,1,1
091,cnv,1,1,1
091,dat,1,1,1
0911,csv,1,1,1
091312,061913,1,1,1
0917,0818,1,1,1
091944,cnv,1,1,1
092,cnv,1,1,1
092,dat,1,1,1
093,2013,1,1,1
093,2014,1,1,1
093,2016,1,1,1
093,2017,1,1,1
093,2018,1,1,1
093,cnv,1,1,1
093,dat,1,1,1
094,cnv,1,1,1
094,dat,1,1,1
095,cnv,1,1,1
095,dat,1,1,1
096,cnv,1,1,1
096,dat,1,1,1
097,cnv,1,1,1
097,dat,1,1,1
098,cnv,1,1,1
098,dat,1,1,1
099,cnv,1,1,1
099,dat,1,1,1
09snw3,flux.dat,1,1,1
09snw3,nc,1,1,1
0d1507,csv,1,1,1
1,16,1,1,1
1,4,1,1,1
1,adcp75,1,1,1
1,ais.csv,1,1,1
1,arcticdbv2,1,1,1
1,bruncin.csv,1,1,1
1,contour.zip,1,1,1
1,contours.zip,1,1,1
1,hour,1,1,1
1,irid.csv,1,1,1
1,readme.txt,1,1,1
1,slugtests.csv,1,1,1
1,stratigraphy,1,1,1
1,tac.csv,1,1,1
1,tfw,1,1,1
1,tif.aux.xml,1,1,1
1,tif.ovr,1,1,1
1,txt,1,1,1
1,water,1,1,1
10,0017,1,1,1
10,0034,1,1,1
10,0035,1,1,1
10,0036,1,1,1
10,0037,1,1,1
10,0038,1,1,1
10,0039,1,1,1
10,0040,1,1,1
10,0041,1,1,1
10,0052,1,1,1
10,1,1,1,1
10,11,1,1,1
10,13,1,1,1
10,2016,1,1,1
10,cadis.csv,1,1,1
10,cnv,1,1,1
10,daily.csv,1,1,1
100,cnv,1,1,1
100,dat,1,1,1
101,cnv,1,1,1
101,dat,1,1,1
102,cnv,1,1,1
102,dat,1,1,1
103,cnv,1,1,1
103,dat,1,1,1
104,dat,1,1,1
105,dat,1,1,1
106,dat,1,1,1
107,dat,1,1,1
107m,qc.txt,1,1,1
107m.txt,m1,1,1,1
108,dat,1,1,1
109,dat,1,1,1
10bedata.csv,crumpetal2020,1,1,1
10m,borehole,1,1,1
11,12,1,1,1
11,18,1,1,1
110,dat,1,1,1
111,dat,1,1,1
111543,cdf,1,1,1
112,2016,1,1,1
112,2017,1,1,1
112,2018,1,1,1
112,dat,1,1,1
113,dat,1,1,1
114,dat,1,1,1
115,2013,1,1,1
115,2014,1,1,1
115,2016,1,1,1
115,2017,1,1,1
115,2018,1,1,1
115,dat,1,1,1
116,2016,1,1,1
116,2017,1,1,1
116,2018,1,1,1
116,dat,1,1,1
117,dat,1,1,1
118,dat,1,1,1
119,dat,1,1,1
11a,icetemp.txt,1,1,1
11b,icetemp.txt,1,1,1
11pcforam.csv,od1507,1,1,1
12,0001,1,1,1
12,0002,1,1,1
12,0003,1,1,1
12,0005,1,1,1
12,07,1,1,1
12,2017,1,1,1
12,dem,1,1,1
12,ortho,1,1,1
12,wsl.csv,1,1,1
120,dat,1,1,1
121,dat,1,1,1
122,dat,1,1,1
122919,csv,1,1,1
123,dat,1,1,1
124,dat,1,1,1
125,dat,1,1,1
126,dat,1,1,1
127,dat,1,1,1
128,dat,1,1,1
129,dat,1,1,1
12snw3,flux.dat,1,1,1
12snw3,nc,1,1,1
13,2019,1,1,1
130,dat,1,1,1
131,dat,1,1,1
132,dat,1,1,1
133,dat,1,1,1
133m.txt,m3f,1,1,1
134,dat,1,1,1
135,2016,1,1,1
135,2017,1,1,1
135m,qc.txt,1,1,1
135m.txt,m1,1,1,1
138m,qc.txt,1,1,1
138m.txt,m1,1,1,1
13ch4,csv,1,1,1
13co2,13ch4,1,1,1
14,15,1,1,1
14,2016,1,1,1
14,apr,1,1,1
14,daily.csv,1,1,1
14,icetemp.txt,1,1,1
1416,hr,1,1,1
1425m.csv,1750m.csv,1,1,1
14b,watertemp.csv,1,1,1
14c,ch4,1,1,1
14c,data.csv,1,1,1
14c,delc,1,1,1
14c,nsf.csv,1,1,1
14c,pw.txt,1,1,1
14c,results,1,1,1
14c,soil.csv,1,1,1
14c,v2,1,1,1
14c.csv,summit2013,1,1,1
15,apr,1,1,1
15,zip,1,1,1
150423,dem,1,1,1
150423,n83,1,1,1
150607,csv,1,1,1
150609,csv,1,1,1
150612,csv,1,1,1
150614,csv,1,1,1
150617,csv,1,1,1
150620,csv,1,1,1
150623,csv,1,1,1
150626,csv,1,1,1
150628,csv,1,1,1
150630,csv,1,1,1
150702,csv,1,1,1
150703,csv,1,1,1
150705,dem,1,1,1
150706,csv,1,1,1
150710,csv,1,1,1
150715,csv,1,1,1
150720,csv,1,1,1
150721,csv,1,1,1
150725,csv,1,1,1
150727,csv,1,1,1
150804,csv,1,1,1
150806,csv,1,1,1
150812,csv,1,1,1
151,0,1,1,1
156,2014,1,1,1
156,2016,1,1,1
156,2017,1,1,1
156,2018,1,1,1
15a,icetemp.txt,1,1,1
15b,icetemp.txt,1,1,1
15c,icetemp.txt,1,1,1
15min.csv,suicide,1,1,1
16,1,1,1,1
16,11,1,1,1
16,2,1,1,1
16,apr,1,1,1
16,barrow1,1,1,1
16,barrow2,1,1,1
16,bonan1,1,1,1
16,gakona,1,1,1
16,gulkana,1,1,1
16,icetemp.txt,1,1,1
16,kotzebue,1,1,1
16,livengood,1,1,1
16,lter2,1,1,1
16,m.tif,1,1,1
16,nsidc.csv,1,1,1
16,single.csv,1,1,1
16,ufarm.csv,1,1,1
160419,150423,1,1,1
160419,dem,1,1,1
160419,n83,1,1,1
160711,dem,1,1,1
160805,160419,1,1,1
160805,dem,1,1,1
164,2016,1,1,1
164,2017,1,1,1
164,2018,1,1,1
164310,csv,1,1,1
16b,alaska,1,1,1
16s.classifer.nsres.csv,riparian,1,1,1
16s.otu.nsres.csv,geochip,1,1,1
17,07,1,1,1
17,2014,1,1,1
17,2018,1,1,1
17,apr,1,1,1
17,core8spiral,1,1,1
17,dem,1,1,1
17,ortho,1,1,1
1703,002,1,1,1
1703,003,1,1,1
1703,004,1,1,1
1703,005,1,1,1
1703,006,1,1,1
1703,007,1,1,1
1703,008,1,1,1
1703,009,1,1,1
1703,010,1,1,1
1703,011,1,1,1
1703,012,1,1,1
1703,013,1,1,1
1703,014,1,1,1
1703,015,1,1,1
1703,016,1,1,1
1703,017,1,1,1
1703,018,1,1,1
1703,019,1,1,1
1703,020,1,1,1
1703,021,1,1,1
1703,022,1,1,1
1703,023,1,1,1
1703,024,1,1,1
1703,025,1,1,1
1703,026,1,1,1
1703,027,1,1,1
1703,028,1,1,1
1703,029,1,1,1
1703,030,1,1,1
1703,031,1,1,1
1703,032,1,1,1
1703,033,1,1,1
1703,034,1,1,1
1703,035,1,1,1
1703,036,1,1,1
1703,037,1,1,1
1703,038,1,1,1
1703,039,1,1,1
1703,040,1,1,1
1703,041,1,1,1
1703,042,1,1,1
1703,043,1,1,1
1703,044,1,1,1
1703,045,1,1,1
1703,046,1,1,1
1703,047,1,1,1
1703,048,1,1,1
1703,049,1,1,1
1703,050,1,1,1
1703,051,1,1,1
1703,052,1,1,1
1703,053,1,1,1
1703,054,1,1,1
1703,055,1,1,1
1703,056,1,1,1
1703,057,1,1,1
1703,058,1,1,1
1703,059,1,1,1
1703,060,1,1,1
1703,061,1,1,1
1703,062,1,1,1
1703,063,1,1,1
1703,064,1,1,1
1703,065,1,1,1
1703,066,1,1,1
1703,067,1,1,1
1703,068,1,1,1
1703,069,1,1,1
170428,n83,1,1,1
170627,dem,1,1,1
170903,170428,1,1,1
171844,cdf,1,1,1
174006,cdf,1,1,1
174800,cdf,1,1,1
17core15spurw2,line06,1,1,1
17core15spurw2,line07,1,1,1
18,12,1,1,1
18,2018,1,1,1
18,m.tif,1,1,1
185913,csv,1,1,1
188m,qc.txt,1,1,1
188m.txt,m1,1,1,1
18gc,forams.csv,1,1,1
19,xlsx,1,1,1
1915,txt,1,1,1
192,2016,1,1,1
192,2017,1,1,1
192,2018,1,1,1
1920,2100,1,1,1
1933,1,1,1,1
1948,01,1,1,1
1949,01,1,1,1
1950,01,1,1,1
1951,01,1,1,1
1952,01,1,1,1
1953,01,1,1,1
1954,01,1,1,1
1955,01,1,1,1
1956,01,1,1,1
1957,01,1,1,1
1958,01,1,1,1
1959,01,1,1,1
1960,01,1,1,1
1961,01,1,1,1
1961,1974,1,1,1
1962,01,1,1,1
1962,2017,1,1,1
1962,2019,1,1,1
1963,01,1,1,1
1964,01,1,1,1
1964,csv,1,1,1
1965,01,1,1,1
1966,01,1,1,1
1967,01,1,1,1
1967,csv,1,1,1
1968,01,1,1,1
1968,csv,1,1,1
1969,01,1,1,1
1969,csv,1,1,1
1970,01,1,1,1
1970,2012,1,1,1
1970,csv,1,1,1
1970,nc,1,1,1
1970to2017,csv,1,1,1
1971,01,1,1,1
1971,csv,1,1,1
1971,nc,1,1,1
1972,01,1,1,1
1972,csv,1,1,1
1972,nc,1,1,1
1973,01,1,1,1
1973,csv,1,1,1
1973,nc,1,1,1
1974,01,1,1,1
1974,nc,1,1,1
1975,01,1,1,1
1975,csv,1,1,1
1975,nc,1,1,1
1976,01,1,1,1
1976,csv,1,1,1
1976,nc,1,1,1
1977,01,1,1,1
1977,csv,1,1,1
1977,nc,1,1,1
1978,01,1,1,1
1978,csv,1,1,1
1978,nc,1,1,1
1979,01,1,1,1
1979,csv,1,1,1
1979,nc,1,1,1
1980,01,1,1,1
1980,csv,1,1,1
1980,flight,1,1,1
1980,nc,1,1,1
1980,raster.zip,1,1,1
1981,01,1,1,1
1981,csv,1,1,1
1981,nc,1,1,1
1982,01,1,1,1
1982,nc,1,1,1
1983,01,1,1,1
1983,flight,1,1,1
1983,nc,1,1,1
1983,raster.zip,1,1,1
1984,01,1,1,1
1984,csv,1,1,1
1984,flight,1,1,1
1984,nc,1,1,1
1984,raster.zip,1,1,1
1985,01,1,1,1
1985,1997,1,1,1
1985,2013,1,1,1
1985,flight,1,1,1
1985,nc,1,1,1
1985,raster.zip,1,1,1
1986,01,1,1,1
1986,2005,1,1,1
1986,csv,1,1,1
1986,flight,1,1,1
1986,nc,1,1,1
1986,raster.zip,1,1,1
1987,01,1,1,1
1987,csv,1,1,1
1987,flight,1,1,1
1987,nc,1,1,1
1987,raster.zip,1,1,1
1988,01,1,1,1
1988,csv,1,1,1
1988,flight,1,1,1
1988,nc,1,1,1
1988,raster.zip,1,1,1
1989,01,1,1,1
1989,flight,1,1,1
1989,nc,1,1,1
1989,raster.zip,1,1,1
1990,01,1,1,1
1990,csv,1,1,1
1990,flight,1,1,1
1990,nc,1,1,1
1990,raster.zip,1,1,1
1991,01,1,1,1
1991,flight,1,1,1
1991,nc,1,1,1
1991,raster.zip,1,1,1
1991,txt,1,1,1
1992,01,1,1,1
1992,csv,1,1,1
1992,nc,1,1,1
1993,01,1,1,1
1993,2018,1,1,1
1993,nc,1,1,1
1993,txt,1,1,1
1994,01,1,1,1
1994,csv,1,1,1
1994,nc,1,1,1
1995,01,1,1,1
1995,csv,1,1,1
1995,nc,1,1,1
1996,01,1,1,1
1996,csv,1,1,1
1996,nc,1,1,1
1997,01,1,1,1
1997,2011,1,1,1
1997,csv,1,1,1
1997,nc,1,1,1
1997,txt,1,1,1
1997shtotsoilnuts.csv,1999shleafnut.csv,1,1,1
1998,01,1,1,1
1998,2017,1,1,1
1998,nc,1,1,1
1999,01,1,1,1
1999,2011,1,1,1
1999,2017,1,1,1
1999,csv,1,1,1
1999,nc,1,1,1
1999,xls,1,1,1
1999lgcover.csv,2000lgcover.csv,1,1,1
1999shleafnut.csv,1999shretrans.csv,1,1,1
1999shretrans.csv,1999lgcover.csv,1,1,1
19n1,2011,1,1,1
1m.tfw,arenacover,1,1,1
1m.tif,arenacover,1,1,1
1m.tif.aux.xml,arenacover,1,1,1
1m.tif.ovr,port,1,1,1
1min.csv,data,1,1,1
2,16,1,1,1
2,22,1,1,1
2,8,1,1,1
2,adcp300,1,1,1
2,area.zip,1,1,1
2,bruncin.csv,1,1,1
2,compaction,1,1,1
2,contour.zip,1,1,1
2,deep,1,1,1
2,hypsography.csv,1,1,1
2,irid.csv,1,1,1
2,perimeter.zip,1,1,1
2,readme.txt,1,1,1
2,rho,1,1,1
2,slugtests.csv,1,1,1
2,slwc,1,1,1
2,sonar,1,1,1
2,stratigraphy,1,1,1
2,surface.nc,1,1,1
2,tac.csv,1,1,1
2,tfw,1,1,1
2,tif.aux.xml,1,1,1
2,tif.ovr,1,1,1
2,water,1,1,1
2,xtf,1,1,1
2.10,borehole,1,1,1
2.11,thawdepth.csv,1,1,1
2.12,soil,1,1,1
2.13,borhole,1,1,1
2.1a,t1,1,1,1
2.1b,t2,1,1,1
2.2abc,enviro,1,1,1
2.2d,enviro,1,1,1
2.3,spp,1,1,1
2.4a,t1,1,1,1
2.4b,t2,1,1,1
2.5abc,soil,1,1,1
2.6,location,1,1,1
2.7abc,templogger,1,1,1
2.8,icewedge,1,1,1
2.9,soil,1,1,1
20,06,1,1,1
20,2016,1,1,1
20,dem,1,1,1
20,ortho,1,1,1
2000,01,1,1,1
2000,2009,1,1,1
2000,2017,1,1,1
2000,nc,1,1,1
2000a,mass,1,1,1
2000a,meteorological,1,1,1
2000a,position,1,1,1
2000a,temperature,1,1,1
2000b,mass,1,1,1
2000b,meteorological,1,1,1
2000b,position,1,1,1
2000b,temperature,1,1,1
2000lgcover.csv,2000lgshttbm.csv,1,1,1
2000lgshttbm.csv,2000lgshttcn.csv,1,1,1
2000lgshttcn.csv,2000shsoilresp.csv,1,1,1
2000shsoilresp.csv,2001lgcover.csv,1,1,1
2001,01,1,1,1
2001,2017,1,1,1
2001,lssl,1,1,1
2001,nc,1,1,1
2001a,mass,1,1,1
2001a,meteorological,1,1,1
2001a,position,1,1,1
2001a,temperature,1,1,1
2001lgcover.csv,2001lgshttbm.csv,1,1,1
2001lgshttbm.csv,2001lgshttcn.csv,1,1,1
2001lgshttcn.csv,2002lgcover.csv,1,1,1
2001lssl,11pcforam.csv,1,1,1
2002,01,1,1,1
2002,2013,1,1,1
2002,2018,1,1,1
2002,2019,1,1,1
2002,nc,1,1,1
2002a,mass,1,1,1
2002a,meteorological,1,1,1
2002a,position,1,1,1
2002a,temperature,1,1,1
2003,01,1,1,1
2003,count,1,1,1
2003,flight,1,1,1
2003,major,1,1,1
2003a,mass,1,1,1
2003a,meteorological,1,1,1
2003a,position,1,1,1
2003a,temperature,1,1,1
2003b,mass,1,1,1
2003b,meteorological,1,1,1
2003b,position,1,1,1
2003b,temperature,1,1,1
2003c,mass,1,1,1
2003c,meteorological,1,1,1
2003c,position,1,1,1
2003c,temperature,1,1,1
2003d,mass,1,1,1
2003d,meteorological,1,1,1
2003d,position,1,1,1
2003d,temperature,1,1,1
2003e,mass,1,1,1
2003e,meteorological,1,1,1
2003e,position,1,1,1
2003e,temperature,1,1,1
2004,01,1,1,1
2004a,mass,1,1,1
2004a,meteorological,1,1,1
2004a,position,1,1,1
2004a,temperature,1,1,1
2004b,mass,1,1,1
2004b,meteorological,1,1,1
2004b,position,1,1,1
2004b,temperature,1,1,1
2004c,mass,1,1,1
2004c,meteorological,1,1,1
2004c,position,1,1,1
2004c,temperature,1,1,1
2004d,mass,1,1,1
2004d,meteorological,1,1,1
2004d,position,1,1,1
2004d,temperature,1,1,1
2004e,mass,1,1,1
2004e,meteorological,1,1,1
2004e,position,1,1,1
2004e,temperature,1,1,1
2005,01,1,1,1
2005,06,1,1,1
2005,aon,1,1,1
2005,julyaug,1,1,1
2005a,mass,1,1,1
2005a,meteorological,1,1,1
2005a,position,1,1,1
2005a,temperature,1,1,1
2005b,mass,1,1,1
2005b,meteorological,1,1,1
2005b,position,1,1,1
2005b,temperature,1,1,1
2005c,mass,1,1,1
2005c,meteorological,1,1,1
2005c,position,1,1,1
2005c,temperature,1,1,1
2005d,mass,1,1,1
2005d,meteorological,1,1,1
2005d,position,1,1,1
2005d,temperature,1,1,1
2005e,mass,1,1,1
2005e,meteorological,1,1,1
2005e,position,1,1,1
2005e,temperature,1,1,1
2005f,mass,1,1,1
2005f,meteorological,1,1,1
2005f,position,1,1,1
2005f,temperature,1,1,1
2006,01,1,1,1
2006,12juneaug,1,1,1
2006,2019,1,1,1
2006,2100,1,1,1
2006,bird.csv,1,1,1
2006,insect.csv,1,1,1
2006,jwacs,1,1,1
2006,mammal.csv,1,1,1
2006b,mass,1,1,1
2006b,meteorological,1,1,1
2006b,position,1,1,1
2006b,temperature,1,1,1
2006c,mass,1,1,1
2006c,meteorological,1,1,1
2006c,position,1,1,1
2006c,temperature,1,1,1
2006d,mass,1,1,1
2006d,meteorological,1,1,1
2006d,position,1,1,1
2006d,temperature,1,1,1
2006e,mass,1,1,1
2006e,meteorological,1,1,1
2006e,position,1,1,1
2006e,temperature,1,1,1
2006f,mass,1,1,1
2006f,meteorological,1,1,1
2006f,position,1,1,1
2006f,temperature,1,1,1
2007,01,1,1,1
2007,12juneaug,1,1,1
2007,bird.csv,1,1,1
2007,csv,1,1,1
2007,insect.csv,1,1,1
2007,jwacs,1,1,1
2007,mammal.csv,1,1,1
2007,nc,1,1,1
2007b,mass,1,1,1
2007b,meteorological,1,1,1
2007b,position,1,1,1
2007b,temperature,1,1,1
2007c,mass,1,1,1
2007c,metadata.csv,1,1,1
2007c,meteorological,1,1,1
2007c,position,1,1,1
2007c,temperature,1,1,1
2007d,mass,1,1,1
2007d,meteorological,1,1,1
2007d,position,1,1,1
2007d,temperature,1,1,1
2007e,mass,1,1,1
2007e,meteorological,1,1,1
2007e,position,1,1,1
2007e,temperature,1,1,1
2007f,mass,1,1,1
2007f,meteorological,1,1,1
2007f,position,1,1,1
2007f,temperature,1,1,1
2007g,mass,1,1,1
2007g,metadata.csv,1,1,1
2007g,meteorological,1,1,1
2007g,position,1,1,1
2007g,temperature,1,1,1
2007h,mass,1,1,1
2007h,meteorological,1,1,1
2007h,position,1,1,1
2007h,temperature,1,1,1
2007i,mass,1,1,1
2007i,meteorological,1,1,1
2007i,position,1,1,1
2007i,temperature,1,1,1
2007j,mass,1,1,1
2007j,meteorological,1,1,1
2007j,position,1,1,1
2007j,temperature,1,1,1
2007k,mass,1,1,1
2007k,meteorological,1,1,1
2007k,position,1,1,1
2007k,temperature,1,1,1
2008,01,1,1,1
2008,06,1,1,1
2008,2010,1,1,1
2008,bird.csv,1,1,1
2008,csv,1,1,1
2008,insect.csv,1,1,1
2008,mammal.csv,1,1,1
2008,mar.tif,1,1,1
2008,nc,1,1,1
20080307,r1,1,1,1
20080627,05,1,1,1
2008a,mass,1,1,1
2008a,meteorological,1,1,1
2008a,position,1,1,1
2008a,temperature,1,1,1
2008b,mass,1,1,1
2008b,meteorological,1,1,1
2008b,position,1,1,1
2008b,temperature,1,1,1
2008c,mass,1,1,1
2008c,metadata.csv,1,1,1
2008c,meteorological,1,1,1
2008c,position,1,1,1
2008c,temperature,1,1,1
2008d,mass,1,1,1
2008d,meteorological,1,1,1
2008d,position,1,1,1
2008d,temperature,1,1,1
2008e,mass,1,1,1
2008e,meteorological,1,1,1
2008e,position,1,1,1
2008e,temperature,1,1,1
2008f,mass,1,1,1
2008f,meteorological,1,1,1
2008f,position,1,1,1
2008f,temperature,1,1,1
2009,01,1,1,1
2009,036,1,1,1
2009,05,1,1,1
2009,09,1,1,1
2009,10,1,1,1
2009,2013,1,1,1
2009,20km.zip,1,1,1
2009,bird.csv,1,1,1
2009,csv,1,1,1
2009,insect.csv,1,1,1
2009,mammal.csv,1,1,1
20090331,01,1,1,1
2009a,mass,1,1,1
2009a,meteorological,1,1,1
2009a,position,1,1,1
2009a,temperature,1,1,1
2009d,mass,1,1,1
2009d,meteorological,1,1,1
2009d,position,1,1,1
2009d,temperature,1,1,1
2009e,mass,1,1,1
2009e,meteorological,1,1,1
2009e,position,1,1,1
2009e,temperature,1,1,1
2009f,mass,1,1,1
2009f,meteorological,1,1,1
2009f,position,1,1,1
2009f,temperature,1,1,1
2009g,mass,1,1,1
2009g,meteorological,1,1,1
2009g,position,1,1,1
2009g,temperature,1,1,1
2010,00.872,1,1,1
2010,01.872,1,1,1
2010,02.872,1,1,1
2010,03.872,1,1,1
2010,04,1,1,1
2010,04.872,1,1,1
2010,05,1,1,1
2010,06,1,1,1
2010,08,1,1,1
2010,112,1,1,1
2010,116,1,1,1
2010,135,1,1,1
2010,164,1,1,1
2010,2011,1,1,1
2010,2013,1,1,1
2010,2015,1,1,1
2010,bird.csv,1,1,1
2010,evrt1980,1,1,1
2010,insect.csv,1,1,1
2010,mammal.csv,1,1,1
2010,nc,1,1,1
2010,npeo,1,1,1
2010a,mass,1,1,1
2010a,meteorological,1,1,1
2010a,position,1,1,1
2010a,temperature,1,1,1
2010b,mass,1,1,1
2010b,meteorological,1,1,1
2010b,position,1,1,1
2010b,temperature,1,1,1
2010c,mass,1,1,1
2010c,meteorological,1,1,1
2010c,position,1,1,1
2010c,temperature,1,1,1
2010f,mass,1,1,1
2010f,meteorological,1,1,1
2010f,position,1,1,1
2010f,temperature,1,1,1
2010g,mass,1,1,1
2010g,meteorological,1,1,1
2010g,position,1,1,1
2010g,temperature,1,1,1
2010h,mass,1,1,1
2010h,meteorological,1,1,1
2010h,position,1,1,1
2010h,temperature,1,1,1
2011,005,1,1,1
2011,010,1,1,1
2011,016,1,1,1
2011,2016,1,1,1
2011,barrow,1,1,1
2011,bird.csv,1,1,1
2011,common,1,1,1
2011,evrt1980,1,1,1
2011,insect.csv,1,1,1
2011,mammal.csv,1,1,1
2011,nc,1,1,1
2011,rar,1,1,1
20110319,20110406,1,1,1
20110325,20110411,1,1,1
20110326,20110412,1,1,1
20110406,20110411,1,1,1
20110406,iceberg,1,1,1
