word1,word2,n
164,2018,1
164310,csv,1
16b,alaska,1
16s.classifer.nsres.csv,riparian,1
16s.otu.nsres.csv,geochip,1
17,07,1
17,2014,1
17,2018,1
17,apr,1
17,core8spiral,1
17,dem,1
17,ortho,1
1703,002,1
1703,003,1
1703,004,1
1703,005,1
1703,006,1
1703,007,1
1703,008,1
1703,009,1
1703,010,1
1703,011,1
1703,012,1
1703,013,1
1703,014,1
1703,015,1
1703,016,1
1703,017,1
1703,018,1
1703,019,1
1703,020,1
1703,021,1
1703,022,1
1703,023,1
1703,024,1
1703,025,1
1703,026,1
1703,027,1
1703,028,1
1703,029,1
1703,030,1
1703,031,1
1703,032,1
1703,033,1
1703,034,1
1703,035,1
1703,036,1
1703,037,1
1703,038,1
1703,039,1
1703,040,1
1703,041,1
1703,042,1
1703,043,1
1703,044,1
1703,045,1
1703,046,1
1703,047,1
1703,048,1
1703,049,1
1703,050,1
1703,051,1
1703,052,1
1703,053,1
1703,054,1
1703,055,1
1703,056,1
1703,057,1
1703,058,1
1703,059,1
1703,060,1
1703,061,1
1703,062,1
1703,063,1
1703,064,1
1703,065,1
1703,066,1
1703,067,1
1703,068,1
1703,069,1
170428,n83,1
170627,dem,1
170903,170428,1
171844,cdf,1
174006,cdf,1
174800,cdf,1
17core15spurw2,line06,1
17core15spurw2,line07,1
18,12,1
18,2018,1
18,m.tif,1
185913,csv,1
188m,qc.txt,1
188m.txt,m1,1
18gc,forams.csv,1
19,xlsx,1
1915,txt,1
192,2016,1
192,2017,1
192,2018,1
1920,2100,1
1933,1,1
1948,01,1
1949,01,1
1950,01,1
1951,01,1
1952,01,1
1953,01,1
1954,01,1
1955,01,1
1956,01,1
1957,01,1
1958,01,1
1959,01,1
1960,01,1
1961,01,1
1961,1974,1
1962,01,1
1962,2017,1
1962,2019,1
1963,01,1
1964,01,1
1964,csv,1
1965,01,1
1966,01,1
1967,01,1
1967,csv,1
1968,01,1
1968,csv,1
1969,01,1
1969,csv,1
1970,01,1
1970,2012,1
1970,csv,1
1970,nc,1
1970to2017,csv,1
1971,01,1
1971,csv,1
1971,nc,1
1972,01,1
1972,csv,1
1972,nc,1
1973,01,1
1973,csv,1
1973,nc,1
1974,01,1
1974,nc,1
1975,01,1
1975,csv,1
1975,nc,1
1976,01,1
1976,csv,1
1976,nc,1
1977,01,1
1977,csv,1
1977,nc,1
1978,01,1
1978,csv,1
1978,nc,1
1979,01,1
1979,csv,1
1979,nc,1
1980,01,1
1980,csv,1
1980,flight,1
1980,nc,1
1980,raster.zip,1
1981,01,1
1981,csv,1
1981,nc,1
1982,01,1
1982,nc,1
1983,01,1
1983,flight,1
1983,nc,1
1983,raster.zip,1
1984,01,1
1984,csv,1
1984,flight,1
1984,nc,1
1984,raster.zip,1
1984to2018,csv,1
1985,01,1
1985,1997,1
1985,2013,1
1985,flight,1
1985,nc,1
1985,raster.zip,1
1986,01,1
1986,2005,1
1986,csv,1
1986,flight,1
1986,nc,1
1986,raster.zip,1
1986to2018,csv,1
1987,01,1
1987,csv,1
1987,flight,1
1987,nc,1
1987,raster.zip,1
1988,01,1
1988,csv,1
1988,flight,1
1988,nc,1
1988,raster.zip,1
1989,01,1
1989,flight,1
1989,nc,1
1989,raster.zip,1
1990,01,1
1990,csv,1
1990,flight,1
1990,nc,1
1990,raster.zip,1
1991,01,1
1991,flight,1
1991,nc,1
1991,raster.zip,1
1991,txt,1
1992,01,1
1992,csv,1
1992,nc,1
1993,01,1
1993,2018,1
1993,nc,1
1993,txt,1
1994,01,1
1994,csv,1
1994,nc,1
1995,01,1
1995,csv,1
1995,nc,1
1996,01,1
1996,csv,1
1996,nc,1
1997,01,1
1997,2011,1
1997,csv,1
1997,nc,1
1997,txt,1
1997shtotsoilnuts.csv,1999shleafnut.csv,1
1998,01,1
1998,2017,1
1998,nc,1
1999,01,1
1999,2011,1
1999,2017,1
1999,csv,1
1999,nc,1
1999,xls,1
1999lgcover.csv,2000lgcover.csv,1
1999shleafnut.csv,1999shretrans.csv,1
1999shretrans.csv,1999lgcover.csv,1
19n1,2011,1
1m.tfw,arenacover,1
1m.tif,arenacover,1
1m.tif.aux.xml,arenacover,1
1m.tif.ovr,port,1
1min.csv,data,1
2,16,1
2,22,1
2,8,1
2,adcp300,1
2,area.zip,1
2,bruncin.csv,1
2,compaction,1
2,contour.zip,1
2,deep,1
2,hypsography.csv,1
2,irid.csv,1
2,perimeter.zip,1
2,readme.txt,1
2,rho,1
2,slugtests.csv,1
2,slwc,1
2,sonar,1
2,stratigraphy,1
2,surface.nc,1
2,tac.csv,1
2,tfw,1
2,tif.aux.xml,1
2,tif.ovr,1
2,water,1
2,xtf,1
2.10,borehole,1
2.11,thawdepth.csv,1
2.12,soil,1
2.13,borhole,1
2.1a,t1,1
2.1b,t2,1
2.2abc,enviro,1
2.2d,enviro,1
2.3,spp,1
2.4a,t1,1
2.4b,t2,1
2.5abc,soil,1
2.6,location,1
2.7abc,templogger,1
2.8,icewedge,1
2.9,soil,1
20,06,1
20,2016,1
20,dem,1
20,ortho,1
2000,01,1
2000,2009,1
2000,2017,1
2000,nc,1
2000a,mass,1
2000a,meteorological,1
2000a,position,1
2000a,temperature,1
2000b,mass,1
2000b,meteorological,1
2000b,position,1
2000b,temperature,1
2000lgcover.csv,2000lgshttbm.csv,1
2000lgshttbm.csv,2000lgshttcn.csv,1
2000lgshttcn.csv,2000shsoilresp.csv,1
2000shsoilresp.csv,2001lgcover.csv,1
2001,01,1
2001,2017,1
2001,lssl,1
2001,nc,1
2001a,mass,1
2001a,meteorological,1
2001a,position,1
2001a,temperature,1
2001lgcover.csv,2001lgshttbm.csv,1
2001lgshttbm.csv,2001lgshttcn.csv,1
2001lgshttcn.csv,2002lgcover.csv,1
2001lssl,11pcforam.csv,1
2002,01,1
2002,2013,1
2002,2018,1
2002,2019,1
2002,nc,1
2002a,mass,1
2002a,meteorological,1
2002a,position,1
2002a,temperature,1
2003,01,1
2003,count,1
2003,flight,1
2003,major,1
2003a,mass,1
2003a,meteorological,1
2003a,position,1
2003a,temperature,1
2003b,mass,1
2003b,meteorological,1
2003b,position,1
2003b,temperature,1
2003c,mass,1
2003c,meteorological,1
2003c,position,1
2003c,temperature,1
2003d,mass,1
2003d,meteorological,1
2003d,position,1
2003d,temperature,1
2003e,mass,1
2003e,meteorological,1
2003e,position,1
2003e,temperature,1
2004,01,1
2004a,mass,1
2004a,meteorological,1
2004a,position,1
2004a,temperature,1
2004b,mass,1
2004b,meteorological,1
2004b,position,1
2004b,temperature,1
2004c,mass,1
2004c,meteorological,1
2004c,position,1
2004c,temperature,1
2004d,mass,1
2004d,meteorological,1
2004d,position,1
2004d,temperature,1
2004e,mass,1
2004e,meteorological,1
2004e,position,1
2004e,temperature,1
2005,01,1
2005,06,1
2005,aon,1
2005,julyaug,1
2005a,mass,1
2005a,meteorological,1
2005a,position,1
2005a,temperature,1
2005b,mass,1
2005b,meteorological,1
2005b,position,1
2005b,temperature,1
2005c,mass,1
2005c,meteorological,1
2005c,position,1
2005c,temperature,1
2005d,mass,1
2005d,meteorological,1
2005d,position,1
2005d,temperature,1
2005e,mass,1
2005e,meteorological,1
2005e,position,1
2005e,temperature,1
2005f,mass,1
2005f,meteorological,1
2005f,position,1
2005f,temperature,1
2006,01,1
2006,12juneaug,1
2006,2019,1
2006,2100,1
2006,bird.csv,1
2006,insect.csv,1
2006,jwacs,1
2006,mammal.csv,1
2006b,mass,1
2006b,meteorological,1
2006b,position,1
2006b,temperature,1
2006c,mass,1
2006c,meteorological,1
2006c,position,1
2006c,temperature,1
2006d,mass,1
2006d,meteorological,1
2006d,position,1
2006d,temperature,1
2006e,mass,1
2006e,meteorological,1
2006e,position,1
2006e,temperature,1
2006f,mass,1
2006f,meteorological,1
2006f,position,1
2006f,temperature,1
2007,01,1
2007,12juneaug,1
2007,bird.csv,1
2007,csv,1
2007,insect.csv,1
2007,jwacs,1
2007,mammal.csv,1
2007,nc,1
2007b,mass,1
2007b,meteorological,1
2007b,position,1
2007b,temperature,1
2007c,mass,1
2007c,metadata.csv,1
2007c,meteorological,1
2007c,position,1
2007c,temperature,1
2007d,mass,1
2007d,meteorological,1
2007d,position,1
2007d,temperature,1
2007e,mass,1
2007e,meteorological,1
2007e,position,1
2007e,temperature,1
2007f,mass,1
2007f,meteorological,1
2007f,position,1
2007f,temperature,1
2007g,mass,1
2007g,metadata.csv,1
2007g,meteorological,1
2007g,position,1
2007g,temperature,1
2007h,mass,1
2007h,meteorological,1
2007h,position,1
2007h,temperature,1
2007i,mass,1
2007i,meteorological,1
2007i,position,1
2007i,temperature,1
2007j,mass,1
2007j,meteorological,1
2007j,position,1
2007j,temperature,1
2007k,mass,1
2007k,meteorological,1
2007k,position,1
2007k,temperature,1
2008,01,1
2008,06,1
2008,2010,1
2008,bird.csv,1
2008,csv,1
2008,insect.csv,1
2008,mammal.csv,1
2008,mar.tif,1
2008,nc,1
20080307,r1,1
20080627,05,1
2008a,mass,1
2008a,meteorological,1
2008a,position,1
2008a,temperature,1
2008b,mass,1
2008b,meteorological,1
2008b,position,1
2008b,temperature,1
2008c,mass,1
2008c,metadata.csv,1
2008c,meteorological,1
2008c,position,1
2008c,temperature,1
2008d,mass,1
2008d,meteorological,1
2008d,position,1
2008d,temperature,1
2008e,mass,1
2008e,meteorological,1
2008e,position,1
2008e,temperature,1
2008f,mass,1
2008f,meteorological,1
2008f,position,1
2008f,temperature,1
2009,01,1
2009,036,1
2009,05,1
2009,09,1
2009,10,1
2009,2013,1
2009,20km.zip,1
2009,bird.csv,1
2009,csv,1
2009,insect.csv,1
2009,mammal.csv,1
20090331,01,1
2009a,mass,1
2009a,meteorological,1
2009a,position,1
2009a,temperature,1
2009d,mass,1
2009d,meteorological,1
2009d,position,1
2009d,temperature,1
2009e,mass,1
2009e,meteorological,1
2009e,position,1
2009e,temperature,1
2009f,mass,1
2009f,meteorological,1
2009f,position,1
2009f,temperature,1
2009g,mass,1
2009g,meteorological,1
2009g,position,1
2009g,temperature,1
2010,00.872,1
2010,01.872,1
2010,02.872,1
2010,03.872,1
2010,04,1
2010,04.872,1
2010,05,1
2010,06,1
2010,08,1
2010,112,1
2010,116,1
2010,135,1
2010,164,1
2010,2011,1
2010,2013,1
2010,2015,1
2010,bird.csv,1
2010,evrt1980,1
2010,insect.csv,1
2010,mammal.csv,1
2010,nc,1
2010,npeo,1
2010a,mass,1
2010a,meteorological,1
2010a,position,1
2010a,temperature,1
2010b,mass,1
2010b,meteorological,1
2010b,position,1
2010b,temperature,1
2010c,mass,1
2010c,meteorological,1
2010c,position,1
2010c,temperature,1
2010f,mass,1
2010f,meteorological,1
2010f,position,1
2010f,temperature,1
2010g,mass,1
2010g,meteorological,1
2010g,position,1
2010g,temperature,1
2010h,mass,1
2010h,meteorological,1
2010h,position,1
2010h,temperature,1
2011,005,1
2011,010,1
2011,016,1
2011,2016,1
2011,barrow,1
2011,bird.csv,1
2011,common,1
2011,evrt1980,1
2011,insect.csv,1
2011,mammal.csv,1
2011,nc,1
2011,rar,1
20110319,20110406,1
20110325,20110411,1
20110326,20110412,1
20110406,20110411,1
20110406,iceberg,1
20110411,20110610,1
20110412,iceberg,1
20110531,20110608,1
20110608,20110710,1
20110608,iceberg,1
20110610,iceberg,1
20110612.010137,cdf,1
20110613.000000,cdf,1
20110614.000000,cdf,1
20110615.000000,cdf,1
20110615.032900,cdf,1
20110616.000000,cdf,1
20110617.000000,cdf,1
20110618.000000,cdf,1
20110619.000000,cdf,1
20110620.000000,cdf,1
20110621.000000,cdf,1
20110622.000000,cdf,1
20110623.000000,cdf,1
20110624.000000,cdf,1
20110625.000000,cdf,1
20110626.134854,cdf,1
20110627.000000,cdf,1
20110628.000000,cdf,1
20110630.000000,cdf,1
20110701.000000,cdf,1
20110702.000000,cdf,1
20110703.000000,cdf,1
20110704.000000,cdf,1
20110705.000000,cdf,1
20110706.000000,cdf,1
20110707.000000,cdf,1
20110708.000000,cdf,1
20110709.000000,cdf,1
20110710,iceberg,1
20110710.000000,cdf,1
20110711.000000,cdf,1
20110712.000000,cdf,1
20110713.000000,cdf,1
20110714.000000,cdf,1
20110715.000000,cdf,1
20110716.000000,cdf,1
20110717.000000,cdf,1
20110718.000000,cdf,1
20110719.000000,cdf,1
20110720.000000,cdf,1
20110721.000000,cdf,1
20110722.000000,cdf,1
20110723.000000,cdf,1
20110724.000000,cdf,1
20110725.000000,cdf,1
20110726.000000,cdf,1
20110727.000000,cdf,1
20110728.000000,cdf,1
20110729.000000,cdf,1
20110730.000000,cdf,1
20110731.000000,cdf,1
20110801.000000,cdf,1
20110802.000000,cdf,1
20110803.000000,cdf,1
20110804.000000,cdf,1
20110805.000000,cdf,1
20110806.000000,cdf,1
20110807.000000,cdf,1
20110808.000000,cdf,1
20110809.000000,cdf,1
20110810.000000,cdf,1
20110811.000000,cdf,1
20110812.000000,cdf,1
20110813.000000,cdf,1
20110814.000000,cdf,1
20110815.000000,cdf,1
20110816.000001,cdf,1
20110817.000000,cdf,1
20110818.000000,cdf,1
20110819.000000,cdf,1
20110820.000000,cdf,1
20110821,20110824,1
20110821.000000,cdf,1
20110822.000000,cdf,1
20110823.000001,cdf,1
20110824,iceberg,1
20110824.000000,cdf,1
20110825.000000,cdf,1
20110826.000000,cdf,1
20110827.000000,cdf,1
20110828.000001,cdf,1
20110829.000000,cdf,1
20110830.000000,cdf,1
20110831.000000,cdf,1
20110901.000000,cdf,1
20110902.000000,cdf,1
20110903.000000,cdf,1
20110904.000000,cdf,1
20110905.000000,cdf,1
20110906.000000,cdf,1
20110907.000000,cdf,1
20110908.000000,cdf,1
20110909.000000,cdf,1
20110910.000000,cdf,1
20110911.000000,cdf,1
20110912.000000,cdf,1
20110913.000000,cdf,1
20110914.000000,cdf,1
20110915.000000,cdf,1
20110916.000000,cdf,1
20110917.000000,cdf,1
20110918.000000,cdf,1
20110919.000000,cdf,1
20110920.000000,cdf,1
20110921.000000,cdf,1
20110922.000000,cdf,1
20110923.000000,cdf,1
20110924.000000,cdf,1
20110925.000000,cdf,1
20110926.000000,cdf,1
20110927.000000,cdf,1
20111030.000000,cdf,1
20111031.000000,cdf,1
20111101.000000,cdf,1
20111102.000000,cdf,1
20111103.000000,cdf,1
20111104.000000,cdf,1
20111105.000000,cdf,1
20111106.000000,cdf,1
20111107.000000,cdf,1
20111108.000000,cdf,1
20111109.000000,cdf,1
20111110.000000,cdf,1
20111111.000000,cdf,1
20111112.000000,cdf,1
20111113.000000,cdf,1
20111114.000000,cdf,1
20111115.000000,cdf,1
20111116.000000,cdf,1
20111117.000000,cdf,1
20111118.000000,cdf,1
20111119.000000,cdf,1
20111120.000000,cdf,1
20111121.000000,cdf,1
20111122.000000,cdf,1
20111123.000000,cdf,1
20111124.000000,cdf,1
20111125.000000,cdf,1
20111126.000000,cdf,1
20111127.000000,cdf,1
20111128.000000,cdf,1
20111129.000000,cdf,1
20111130.000000,cdf,1
20111201.000000,cdf,1
20111202.000000,cdf,1
20111203.000000,cdf,1
20111204.000000,cdf,1
20111205.000000,cdf,1
20111206.000000,cdf,1
20111207.000000,cdf,1
20111208.000000,cdf,1
20111209.000000,cdf,1
20111210.000000,cdf,1
20111211.000000,cdf,1
20111212.000000,cdf,1
20111213.000000,cdf,1
20111214.000000,cdf,1
20111215.000000,cdf,1
20111216.000000,cdf,1
20111217.000000,cdf,1
20111218.000000,cdf,1
20111219.000000,cdf,1
20111220.000000,cdf,1
20111221.000000,cdf,1
20111222.000000,cdf,1
20111225.000000,cdf,1
20111227.170808,cdf,1
20111228.000000,cdf,1
20111229.000000,cdf,1
20111230.000000,cdf,1
20111231.000000,cdf,1
2011a,mass,1
2011a,meteorological,1
2011a,position,1
2011a,temperature,1
2011b,mass,1
2011b,meteorological,1
2011b,position,1
2011b,temperature,1
2011c,mass,1
2011c,meteorological,1
2011c,position,1
2011c,temperature,1
2011d,mass,1
2011d,meteorological,1
2011d,position,1
2011d,temperature,1
2011e,mass,1
2011e,meteorological,1
2011e,position,1
2011e,temperature,1
2011f,mass,1
2011f,meteorological,1
2011f,position,1
2011f,temperature,1
2011g,mass,1
2011g,meteorological,1
2011g,position,1
2011g,temperature,1
2011i,mass,1
2011i,meteorological,1
2011i,position,1
2011i,temperature,1
2011j,mass,1
2011j,meteorological,1
2011j,position,1
2011j,temperature,1
2011k,mass,1
2011k,meteorological,1
2011k,position,1
2011k,temperature,1
2011l,mass,1
2011l,meteorological,1
2011l,position,1
2011l,temperature,1
2011m,mass,1
2011m,meteorological,1
2011m,position,1
2011m,temperature,1
2011to2012,pilotstudy.nc,1
2011to2018,csv,1
2012,01,1
2012,2018,1
2012,bird.csv,1
2012,insect.csv,1
2012,itp60,1
2012,itp64,1
2012,itp65,1
2012,jois,1
2012,mammal.csv,1
2012,mat,1
2012,nc,1
2012,r0,1
2012,single.csv,1
2012,v1,1
2012,v2,1
20120101.000000,cdf,1
20120102.000000,cdf,1
20120103.000000,cdf,1
20120104.000000,cdf,1
20120105.000000,cdf,1
20120106.000000,cdf,1
20120107.000000,cdf,1
20120124.191113,cdf,1
20120125.000000,cdf,1
20120126.000000,cdf,1
20120127.000000,cdf,1
20120128.000000,cdf,1
20120129.000000,cdf,1
20120130.000000,cdf,1
20120131.000000,cdf,1
20120201.000000,cdf,1
20120202.000000,cdf,1
20120203.000000,cdf,1
20120204.000000,cdf,1
20120205.000000,cdf,1
20120206.000000,cdf,1
20120207.000000,cdf,1
20120208.000000,cdf,1
20120209.000000,cdf,1
20120210.000000,cdf,1
20120211.000000,cdf,1
20120212.000000,cdf,1
20120213.000000,cdf,1
20120214.000000,cdf,1
20120215.053039,cdf,1
20120221.180923,cdf,1
20120222.000000,cdf,1
20120223.000000,cdf,1
20120224.000000,cdf,1
20120225.000000,cdf,1
20120226.000000,cdf,1
20120227.000000,cdf,1
20120228.000000,cdf,1
20120229.000000,cdf,1
20120301.000000,cdf,1
20120302.000000,cdf,1
20120303.000000,cdf,1
20120304.000000,cdf,1
20120305.000000,cdf,1
20120306.000000,cdf,1
20120307.000000,cdf,1
20120308.000000,cdf,1
20120309.000000,cdf,1
20120310.000000,cdf,1
20120311.000000,cdf,1
20120312.000000,cdf,1
20120313.000000,cdf,1
20120314.000000,cdf,1
20120315.000000,cdf,1
20120316.000000,cdf,1
20120317.000000,cdf,1
20120318.000000,cdf,1
20120319.000000,cdf,1
20120320.000000,cdf,1
20120321.000000,cdf,1
20120322.000000,cdf,1
20120323.000000,cdf,1
20120324.000000,cdf,1
20120325.000000,cdf,1
20120414,20120426,1
20120417.035432,cdf,1
20120418.000000,cdf,1
20120419.000000,cdf,1
20120420.000000,cdf,1
20120421.000001,cdf,1
20120422.000000,cdf,1
20120423.000001,cdf,1
20120424.000000,cdf,1
20120425.000000,cdf,1
20120426,20120611,1
20120426,iceberg,1
20120426.000001,cdf,1
20120427.000001,cdf,1
20120428.000001,cdf,1
20120429.000000,cdf,1
20120430.000000,cdf,1
20120501.000000,cdf,1
20120502.000000,cdf,1
20120503.000000,cdf,1
20120504.000000,cdf,1
20120505.000000,cdf,1
20120506.000000,cdf,1
20120507.000000,cdf,1
20120508.000000,cdf,1
20120509.000000,cdf,1
20120510.000000,cdf,1
20120511.000000,cdf,1
20120512.000000,cdf,1
20120513.000000,cdf,1
20120514.000000,cdf,1
20120515.000000,cdf,1
20120516.000000,cdf,1
20120517.000000,cdf,1
20120521.232218,cdf,1
20120522.000000,cdf,1
20120523.000000,cdf,1
20120524,rev01,1
20120524,xyz,1
20120525,rev01,1
20120525,xyz,1
20120525.000000,cdf,1
20120525000,xtf,1
20120525001,xtf,1
20120525002,xtf,1
20120526,rev01,1
20120526,xyz,1
20120526.000000,cdf,1
20120526000,xtf,1
20120526001,xtf,1
20120526002,xtf,1
20120526003,xtf,1
20120526004,xtf,1
20120526005,xtf,1
20120526006,xtf,1
20120527000,xtf,1
20120527001,xtf,1
20120527002,xtf,1
20120527003,xtf,1
20120527004,xtf,1
20120527005,xtf,1
20120527006,xtf,1
20120527007,xtf,1
20120527008,xtf,1
20120527009,xtf,1
20120527011,xtf,1
20120527012,xtf,1
20120527013,xtf,1
20120527014,xtf,1
20120527015,xtf,1
20120527016,xtf,1
20120527017,xtf,1
20120527018,xtf,1
20120527019,xtf,1
20120527020,xtf,1
20120527021,xtf,1
20120527022,2,1
20120527022,xtf,1
20120528.000000,cdf,1
20120528.000001,cdf,1
20120528000,xtf,1
20120528001,xtf,1
20120528002,xtf,1
20120528003,xtf,1
20120528004,xtf,1
20120528005,xtf,1
20120528006,xtf,1
20120528007,xtf,1
20120528008,xtf,1
20120528009,xtf,1
20120528010,xtf,1
20120528011,xtf,1
20120528012,xtf,1
20120528013,xtf,1
20120528014,xtf,1
20120528015,xtf,1
20120528016,xtf,1
20120528017,xtf,1
20120528018,xtf,1
20120528019,xtf,1
20120528020,xtf,1
20120528021,xtf,1
20120528022,xtf,1
20120528023,xtf,1
20120528024,xtf,1
20120528025,xtf,1
20120528026,xtf,1
20120528027,xtf,1
20120528028,xtf,1
20120528029,xtf,1
20120528030,xtf,1
20120529000,xtf,1
20120529001,xtf,1
20120529002,xtf,1
20120529003,xtf,1
20120530000,xtf,1
20120530001,xtf,1
20120530002,xtf,1
20120530003,xtf,1
20120530004,xtf,1
20120530005,xtf,1
20120530006,xtf,1
20120530007,xtf,1
20120530008,xtf,1
20120530009,xtf,1
20120530010,xtf,1
20120530011,xtf,1
20120530012,xtf,1
20120530013,xtf,1
20120530014,xtf,1
20120530015,xtf,1
20120530016,xtf,1
20120530017,xtf,1
20120530018,xtf,1
20120530019,xtf,1
20120530020,xtf,1
20120530021,xtf,1
20120530022,xtf,1
20120530023,xtf,1
20120530024,xtf,1
20120530025,xtf,1
20120530026,xtf,1
20120530027,xtf,1
20120530028,xtf,1
20120530029,xtf,1
20120530030,xtf,1
20120530031,xtf,1
20120530032,xtf,1
20120530033,xtf,1
20120530034,xtf,1
20120530035,xtf,1
20120530036,xtf,1
20120530037,xtf,1
20120530038,xtf,1
20120603.000000,cdf,1
20120603.130907,cdf,1
20120605.111246,cdf,1
20120605.111247,cdf,1
20120611,iceberg,1
20120622.000000,cdf,1
20120623.120043,cdf,1
20120623.120044,cdf,1
20120624,20120629,1
20120624.000000,cdf,1
20120625.000000,cdf,1
20120625.222135,cdf,1
20120628.000000,cdf,1
20120628.010734,cdf,1
20120629,iceberg,1
20120705.011745,cdf,1
20120705.011746,cdf,1
20120713,20120716,1
20120716,iceberg,1
20120717.000000,cdf,1
20120717.010712,cdf,1
20120718.000000,cdf,1
20120718.000001,cdf,1
20120723.000000,cdf,1
20120723.000006,cdf,1
20120724.010708,cdf,1
20120724.010709,cdf,1
20120805.000000,cdf,1
20120806.000000,cdf,1
20120807.000000,cdf,1
20120808.000000,cdf,1
20120809,20120813,1
20120809.000000,cdf,1
20120810.000000,cdf,1
20120811.000000,cdf,1
20120812.010714,cdf,1
20120813,iceberg,1
20120813.000000,cdf,1
20120814.010702,cdf,1
20120815.000000,cdf,1
20120816.000000,cdf,1
20120817.000000,cdf,1
20120818.000000,cdf,1
20120819.010713,cdf,1
20120820.000000,cdf,1
20120821.000000,cdf,1
20120822.000000,cdf,1
20120823.010710,cdf,1
20120824.000000,cdf,1
20120825.000000,cdf,1
20120826.000000,cdf,1
20120827.000000,cdf,1
20120828.000000,cdf,1
20120829.000000,cdf,1
20120830.000000,cdf,1
20120831.000000,cdf,1
20120904.174817,cdf,1
20120906.152227,cdf,1
20120907.000000,cdf,1
20120908.000000,cdf,1
20120909.000000,cdf,1
20120910.000000,cdf,1
20120911.000000,cdf,1
20120912.000000,cdf,1
20120913.000000,cdf,1
20120914.000023,cdf,1
20120915.000008,cdf,1
20120916.000000,cdf,1
20120917.000000,cdf,1
20120918.000000,cdf,1
20120919.000000,cdf,1
20120920.000000,cdf,1
20120921.000000,cdf,1
20120922.000000,cdf,1
20120923.000000,cdf,1
20120924.155941,cdf,1
20120926.163546,cdf,1
20120928.001111,cdf,1
20120929.000000,cdf,1
20120930.000000,cdf,1
20121005.000000,cdf,1
20121006.000000,cdf,1
20121007.000000,cdf,1
20121008.201734,cdf,1
20121009.000000,cdf,1
20121011.000000,cdf,1
20121012.000000,cdf,1
20121013.000000,cdf,1
20121014.000000,cdf,1
20121015.000000,cdf,1
20121016.000010,cdf,1
20121017.000000,cdf,1
20121018.000000,cdf,1
20121019.000000,cdf,1
20121020.000000,cdf,1
20121023.163629,cdf,1
20121025.024634,cdf,1
20121026.000000,cdf,1
20121027.000000,cdf,1
20121028.000000,cdf,1
20121029.000000,cdf,1
20121030.000000,cdf,1
20121031.000010,cdf,1
20121101.000001,cdf,1
20121102.000000,cdf,1
20121103.000000,cdf,1
20121104.000000,cdf,1
20121105.000000,cdf,1
20121106.000000,cdf,1
20121107.000000,cdf,1
20121108.192120,cdf,1
20121109.000000,cdf,1
20121110.000000,cdf,1
20121111.000000,cdf,1
20121112.000000,cdf,1
20121113.000000,cdf,1
20121114.000001,cdf,1
20121115.000001,cdf,1
20121116.000000,cdf,1
20121117.000000,cdf,1
20121118.000000,cdf,1
20121119.000000,cdf,1
20121120.000000,cdf,1
20121121.000000,cdf,1
20121122.000000,cdf,1
20121123.000000,cdf,1
20121124.000000,cdf,1
20121125.000000,cdf,1
20121126.000000,cdf,1
20121127.000000,cdf,1
20121128.000000,cdf,1
20121129.000000,cdf,1
20121130.000000,cdf,1
20121201.000000,cdf,1
20121202.000001,cdf,1
20121203.165422,cdf,1
20121204.000000,cdf,1
20121205.000000,cdf,1
20121206.000000,cdf,1
20121207.000000,cdf,1
20121208.000000,cdf,1
20121209.000000,cdf,1
20121210.000000,cdf,1
20121211.000000,cdf,1
20121212.000000,cdf,1
20121213.032715,cdf,1
20121214.000000,cdf,1
20121220.214351,cdf,1
20121221.000000,cdf,1
20121222.000000,cdf,1
20121223.000000,cdf,1
20121226.162943,cdf,1
20121227.000000,cdf,1
20121228.000000,cdf,1
20121229.000000,cdf,1
20121230.000000,cdf,1
20121231.042957,cdf,1
2012a,mass,1
2012a,meteorological,1
2012a,position,1
2012a,temperature,1
2012amkspiderwarmingexperiment,colombolla,1
2012b,mass,1
2012b,meteorological,1
2012b,position,1
2012b,temperature,1
2012c,mass,1
2012c,meteorological,1
2012c,position,1
2012c,temperature,1
2012d,mass,1
2012d,meteorological,1
2012d,position,1
2012d,temperature,1
2012e,mass,1
2012e,meteorological,1
2012e,position,1
2012e,temperature,1
2012f,mass,1
2012f,meteorological,1
2012f,position,1
2012f,temperature,1
2012g,mass,1
2012g,meteorological,1
2012g,position,1
2012g,temperature,1
2012h,mass,1
2012h,meteorological,1
2012h,position,1
2012h,temperature,1
2012i,mass,1
2012i,meteorological,1
2012i,position,1
2012i,temperature,1
2012j,mass,1
2012j,meteorological,1
2012j,position,1
2012j,temperature,1
2012l,mass,1
2012l,meteorological,1
2012l,position,1
2012l,temperature,1
2012m,mass,1
2012m,meteorological,1
2012m,position,1
2012m,temperature,1
2013,2018,1
2013,2019,1
2013,bird.csv,1
2013,cipehr.txt,1
2013,drypehr.txt,1
2013,eugster,1
2013,insect.csv,1
2013,itp59,1
2013,itp68,1
2013,itp69,1
2013,itp72,1
2013,jois,1
2013,kling,1
2013,mammal.csv,1
2013,merged.csv,1
2013,suna,1
2013,v1,1
20130101.000000,cdf,1
20130101.000001,cdf,1
20130102.211447,cdf,1
20130103.000000,cdf,1
20130104.000000,cdf,1
20130105.000000,cdf,1
20130106.000000,cdf,1
20130107.000000,cdf,1
20130108.000000,cdf,1
20130109.000000,cdf,1
20130110.090000,cdf,1
20130111.214238,cdf,1
20130112.000000,cdf,1
20130113.000000,cdf,1
20130114.000000,cdf,1
20130115.000000,cdf,1
