token,n,unique_ids,unique_authors
1290.88,1,1,1
1292.8,1,1,1
1294.72,1,1,1
1296.64,1,1,1
1298.56,1,1,1
129e,1,1,1
12a,1,1,1
12m,1,1,1
13.00,1,1,1
13.03,1,1,1
13.13,1,1,1
13.16,1,1,1
13.1m,1,1,1
13.22,1,1,1
13.28,1,1,1
13.57,1,1,1
13.58,1,1,1
13.7,1,1,1
1300,1,1,1
1300.48,1,1,1
1302.4,1,1,1
1304.32,1,1,1
1306.24,1,1,1
1308.16,1,1,1
1310.08,1,1,1
1312,1,1,1
1313.92,1,1,1
1315.84,1,1,1
1317.76,1,1,1
1319.68,1,1,1
132,1,1,1
1321.6,1,1,1
1323.52,1,1,1
1325.44,1,1,1
1327.36,1,1,1
1329.28,1,1,1
1331.2,1,1,1
1333.12,1,1,1
1335.04,1,1,1
1336.96,1,1,1
1338.88,1,1,1
134,1,1,1
1340.8,1,1,1
1342.72,1,1,1
1344.64,1,1,1
1346.56,1,1,1
1348.48,1,1,1
135,1,1,1
1350.4,1,1,1
1352.32,1,1,1
1354.24,1,1,1
1356.16,1,1,1
1358.08,1,1,1
136,1,1,1
1360,1,1,1
1361.92,1,1,1
1363.84,1,1,1
1365.76,1,1,1
1367.68,1,1,1
1369.6,1,1,1
137,1,1,1
1371.52,1,1,1
1373.44,1,1,1
1375.36,1,1,1
1377.28,1,1,1
1379.2,1,1,1
1381.12,1,1,1
1383.04,1,1,1
1384.96,1,1,1
1386,1,1,1
1386.88,1,1,1
1388.8,1,1,1
1390.72,1,1,1
1392.64,1,1,1
1394.56,1,1,1
1396.48,1,1,1
1398.4,1,1,1
13at,1,1,1
13m,1,1,1
14.03,1,1,1
14.13,1,1,1
14.16,1,1,1
14.3,1,1,1
14.46,1,1,1
14.4m,1,1,1
14.57,1,1,1
14.72,1,1,1
14.81,1,1,1
1400.32,1,1,1
1402.24,1,1,1
1404.16,1,1,1
1406.08,1,1,1
1408,1,1,1
1409.92,1,1,1
1411.84,1,1,1
1413.76,1,1,1
1415.68,1,1,1
1417.6,1,1,1
1417300,1,1,1
1419.52,1,1,1
1421.44,1,1,1
1423.36,1,1,1
1425.28,1,1,1
1427.2,1,1,1
1429.12,1,1,1
1431.04,1,1,1
1432.96,1,1,1
1434.88,1,1,1
1436.8,1,1,1
1438.72,1,1,1
1440.64,1,1,1
1442.56,1,1,1
1444.48,1,1,1
1446.4,1,1,1
1448.32,1,1,1
145,1,1,1
1450.24,1,1,1
1452.16,1,1,1
1454.08,1,1,1
1456,1,1,1
1457.92,1,1,1
1459.84,1,1,1
1461.76,1,1,1
1463.68,1,1,1
1465.6,1,1,1
1467.52,1,1,1
1469.44,1,1,1
1471.36,1,1,1
1473.28,1,1,1
1475.2,1,1,1
1477.12,1,1,1
1479.04,1,1,1
1480.96,1,1,1
1482.88,1,1,1
1484.8,1,1,1
1486.72,1,1,1
1488.64,1,1,1
1490.56,1,1,1
1492.48,1,1,1
1494.4,1,1,1
1496.32,1,1,1
1498.24,1,1,1
15.09,1,1,1
15.13,1,1,1
15.16,1,1,1
15.25,1,1,1
15.57,1,1,1
15.6,1,1,1
15.8,1,1,1
1500,1,1,1
1500.16,1,1,1
1502.08,1,1,1
1504,1,1,1
1505.92,1,1,1
1507.84,1,1,1
1509.76,1,1,1
1511.68,1,1,1
1513.6,1,1,1
1515.52,1,1,1
1517.44,1,1,1
1519.36,1,1,1
152,1,1,1
1521.28,1,1,1
1523.2,1,1,1
1525.12,1,1,1
1527.04,1,1,1
1528.96,1,1,1
1530.88,1,1,1
1532.8,1,1,1
1534.72,1,1,1
1536.64,1,1,1
1538.56,1,1,1
1540.48,1,1,1
1542.4,1,1,1
1544.32,1,1,1
1546.24,1,1,1
1548.16,1,1,1
1550.08,1,1,1
1552,1,1,1
1553.92,1,1,1
1555.84,1,1,1
1557.76,1,1,1
1559.68,1,1,1
1561.6,1,1,1
1563.52,1,1,1
1565.44,1,1,1
1567.36,1,1,1
1569.28,1,1,1
1571.2,1,1,1
1573.12,1,1,1
1575.04,1,1,1
1576.96,1,1,1
1578.88,1,1,1
1580.8,1,1,1
1582.72,1,1,1
1584.64,1,1,1
1586.56,1,1,1
1588.48,1,1,1
1590.4,1,1,1
1592.32,1,1,1
1594.24,1,1,1
1596.16,1,1,1
1598.08,1,1,1
15n2,1,1,1
16.000,1,1,1
16.03,1,1,1
16.08,1,1,1
16.16,1,1,1
16.22,1,1,1
16.57,1,1,1
16.61,1,1,1
1601.92,1,1,1
1603.84,1,1,1
1605.76,1,1,1
1607.68,1,1,1
1609.6,1,1,1
1611.52,1,1,1
1613.44,1,1,1
1615.36,1,1,1
1617.28,1,1,1
1619.2,1,1,1
1621.12,1,1,1
1623.04,1,1,1
1624.96,1,1,1
1626.88,1,1,1
1628.8,1,1,1
1630.72,1,1,1
1632.64,1,1,1
1634.56,1,1,1
1636.48,1,1,1
1638.4,1,1,1
1640.32,1,1,1
1642.24,1,1,1
1644.16,1,1,1
1646.08,1,1,1
1648,1,1,1
1649.92,1,1,1
165,1,1,1
1651.84,1,1,1
1653.76,1,1,1
1655.68,1,1,1
1657.6,1,1,1
1659.52,1,1,1
1661.44,1,1,1
1663.36,1,1,1
1665.28,1,1,1
1667.2,1,1,1
1669.12,1,1,1
1671.04,1,1,1
1672.96,1,1,1
1674.88,1,1,1
1676.8,1,1,1
1678.72,1,1,1
167v,1,1,1
1680.64,1,1,1
1682.56,1,1,1
1684.48,1,1,1
1686.4,1,1,1
1688.32,1,1,1
1690.24,1,1,1
1692.16,1,1,1
1694.08,1,1,1
1696,1,1,1
1697.92,1,1,1
1699.84,1,1,1
16m,1,1,1
17.03,1,1,1
17.08,1,1,1
17.16,1,1,1
17.3,1,1,1
17.57,1,1,1
17.82,1,1,1
17.9,1,1,1
1701.76,1,1,1
1703.68,1,1,1
1705.6,1,1,1
1707.52,1,1,1
1709.44,1,1,1
1711.36,1,1,1
1713.28,1,1,1
1715.2,1,1,1
1717.12,1,1,1
1719.04,1,1,1
1720.96,1,1,1
1722.88,1,1,1
1724.8,1,1,1
1726.72,1,1,1
1728.64,1,1,1
1730.56,1,1,1
1732.48,1,1,1
1734.4,1,1,1
1736.32,1,1,1
1738.24,1,1,1
1740.16,1,1,1
1742.08,1,1,1
1744,1,1,1
1745.92,1,1,1
1747.84,1,1,1
1749.76,1,1,1
1751.68,1,1,1
1753.6,1,1,1
1755.52,1,1,1
1757.44,1,1,1
1759.36,1,1,1
1761.28,1,1,1
1763.2,1,1,1
1765.12,1,1,1
1767.04,1,1,1
1768.96,1,1,1
1770.88,1,1,1
1772.8,1,1,1
1774.72,1,1,1
1776.64,1,1,1
1778.56,1,1,1
1780.48,1,1,1
1782.4,1,1,1
1784.32,1,1,1
1786.24,1,1,1
1788.16,1,1,1
179,1,1,1
1790.08,1,1,1
1792,1,1,1
1793.92,1,1,1
1795.84,1,1,1
1797.76,1,1,1
1799.68,1,1,1
18.03,1,1,1
18.08,1,1,1
18.16,1,1,1
18.23,1,1,1
18.41,1,1,1
18.57,1,1,1
18.66,1,1,1
18.8,1,1,1
18.97,1,1,1
1801.6,1,1,1
1803.52,1,1,1
1805.44,1,1,1
1807.36,1,1,1
1809.28,1,1,1
181,1,1,1
1811.2,1,1,1
1813.12,1,1,1
1815.04,1,1,1
1816.96,1,1,1
1818.88,1,1,1
1820.8,1,1,1
1822.72,1,1,1
1824.64,1,1,1
1826.56,1,1,1
1828.48,1,1,1
1830.4,1,1,1
1832.32,1,1,1
1834.24,1,1,1
1836.16,1,1,1
1838.08,1,1,1
1840,1,1,1
1841.92,1,1,1
1843.84,1,1,1
1845.76,1,1,1
1847.68,1,1,1
1849.6,1,1,1
1851.52,1,1,1
1853.44,1,1,1
1855.36,1,1,1
1857.28,1,1,1
1859.2,1,1,1
1861.12,1,1,1
1863.04,1,1,1
1864.96,1,1,1
1866.88,1,1,1
1868.8,1,1,1
1870.72,1,1,1
1872.64,1,1,1
1874.56,1,1,1
1876.48,1,1,1
1878.4,1,1,1
188.5,1,1,1
1880.32,1,1,1
1882.24,1,1,1
1884.16,1,1,1
1886.08,1,1,1
1888,1,1,1
1889.92,1,1,1
1891.84,1,1,1
1893.76,1,1,1
1895.68,1,1,1
1897.6,1,1,1
1899.52,1,1,1
18oxygen,1,1,1
18s,1,1,1
19.000,1,1,1
19.03,1,1,1
19.08,1,1,1
19.16,1,1,1
19.26,1,1,1
19.6,1,1,1
19.78,1,1,1
19.83,1,1,1
1901,1,1,1
1901.44,1,1,1
1903.36,1,1,1
1905.28,1,1,1
1907.2,1,1,1
1909.12,1,1,1
1911.04,1,1,1
1912.96,1,1,1
1914.88,1,1,1
1916.8,1,1,1
1918.72,1,1,1
1920.64,1,1,1
1922.56,1,1,1
1924.48,1,1,1
1926.4,1,1,1
1928.32,1,1,1
1930.24,1,1,1
1932.16,1,1,1
1934.08,1,1,1
1936,1,1,1
1937.92,1,1,1
1939.84,1,1,1
1941.76,1,1,1
1943.68,1,1,1
1945.6,1,1,1
1947.52,1,1,1
1949.44,1,1,1
1950s,1,1,1
1951.36,1,1,1
1952,1,1,1
1953,1,1,1
1953.28,1,1,1
1955.2,1,1,1
1957.12,1,1,1
1959.04,1,1,1
1960.96,1,1,1
1962.88,1,1,1
1964.8,1,1,1
1966.72,1,1,1
1968.64,1,1,1
1970.56,1,1,1
1971,1,1,1
1972.48,1,1,1
1974.4,1,1,1
1976.32,1,1,1
1978.24,1,1,1
1980.16,1,1,1
1982.08,1,1,1
1985,1,1,1
1985.92,1,1,1
1987,1,1,1
1987.84,1,1,1
1988,1,1,1
1989.76,1,1,1
1991.68,1,1,1
1993,1,1,1
1993.6,1,1,1
1995.52,1,1,1
1997.44,1,1,1
1999.36,1,1,1
1e30,1,1,1
"2,4",1,1,1
2.05,1,1,1
2.05m,1,1,1
2.06,1,1,1
2.08,1,1,1
2.085488,1,1,1
2.11,1,1,1
2.12,1,1,1
2.136763,1,1,1
2.15,1,1,1
2.19,1,1,1
2.22,1,1,1
2.26,1,1,1
2.2m,1,1,1
2.33,1,1,1
2.43,1,1,1
2.44,1,1,1
2.47,1,1,1
2.52,1,1,1
2.53,1,1,1
2.54,1,1,1
2.58,1,1,1
2.59,1,1,1
2.5th,1,1,1
2.61,1,1,1
2.67,1,1,1
2.70,1,1,1
2.73,1,1,1
2.76,1,1,1
2.8,1,1,1
2.80,1,1,1
2.82,1,1,1
2.83,1,1,1
2.83m,1,1,1
2.84,1,1,1
2.85,1,1,1
2.87,1,1,1
2.8m,1,1,1
2.93,1,1,1
2.96m,1,1,1
20.08,1,1,1
20.16,1,1,1
20.2,1,1,1
20.3,1,1,1
20.36,1,1,1
20.41,1,1,1
20.54,1,1,1
20.6,1,1,1
20.66,1,1,1
20.74,1,1,1
2001.28,1,1,1
2001lgshttbm.dat,1,1,1
2003.2,1,1,1
2005.12,1,1,1
2007.04,1,1,1
2008.96,1,1,1
2010.88,1,1,1
2012.8,1,1,1
2014.72,1,1,1
2016.64,1,1,1
2018.56,1,1,1
2020.48,1,1,1
2022.4,1,1,1
2024.32,1,1,1
2026.24,1,1,1
2028.16,1,1,1
2030.08,1,1,1
2032,1,1,1
2033.92,1,1,1
2035.84,1,1,1
2037.76,1,1,1
2039.68,1,1,1
2041.6,1,1,1
2043.52,1,1,1
2045.44,1,1,1
2047.36,1,1,1
2049.28,1,1,1
2051.2,1,1,1
2053.12,1,1,1
2055.04,1,1,1
2056.96,1,1,1
2058.88,1,1,1
2060.8,1,1,1
2062.72,1,1,1
2064.64,1,1,1
2066.56,1,1,1
2068.48,1,1,1
2070.4,1,1,1
2072.32,1,1,1
2074.24,1,1,1
2076.16,1,1,1
2078.08,1,1,1
2080,1,1,1
2081.92,1,1,1
2083.84,1,1,1
2085.76,1,1,1
2087.68,1,1,1
2089.6,1,1,1
209,1,1,1
2091.52,1,1,1
2093.44,1,1,1
2095.36,1,1,1
2097.28,1,1,1
2099.2,1,1,1
21.03,1,1,1
21.16,1,1,1
21.51,1,1,1
21.53,1,1,1
21.58,1,1,1
21.78,1,1,1
21.93,1,1,1
21.98,1,1,1
2101.12,1,1,1
2103.04,1,1,1
2104.96,1,1,1
2106.88,1,1,1
2108.8,1,1,1
210pb,1,1,1
2110.72,1,1,1
2112.64,1,1,1
2114.56,1,1,1
2116.48,1,1,1
2118.4,1,1,1
2120.32,1,1,1
2122.24,1,1,1
2124.16,1,1,1
2126.08,1,1,1
2128,1,1,1
2129.92,1,1,1
2131.84,1,1,1
2133.76,1,1,1
2135.68,1,1,1
2137.6,1,1,1
2139.52,1,1,1
2141.44,1,1,1
2143.36,1,1,1
2145.28,1,1,1
2147.2,1,1,1
2149.12,1,1,1
2151.04,1,1,1
2152.96,1,1,1
2154.88,1,1,1
2156.8,1,1,1
2158.72,1,1,1
2160.64,1,1,1
2162.56,1,1,1
2164.48,1,1,1
2166.4,1,1,1
2168.32,1,1,1
2170.24,1,1,1
2172.16,1,1,1
2174.08,1,1,1
2176,1,1,1
2177.92,1,1,1
2179.84,1,1,1
2181.76,1,1,1
2183.68,1,1,1
2185.6,1,1,1
2187.52,1,1,1
2189.44,1,1,1
2191.36,1,1,1
2193.28,1,1,1
2195.2,1,1,1
2197.12,1,1,1
2199.04,1,1,1
21m,1,1,1
22.16,1,1,1
22.41,1,1,1
22.66,1,1,1
2200.96,1,1,1
2202.88,1,1,1
2204.8,1,1,1
2206.72,1,1,1
2208.64,1,1,1
2210.56,1,1,1
2212.48,1,1,1
2214.4,1,1,1
2216.32,1,1,1
2218.24,1,1,1
222,1,1,1
2220.16,1,1,1
2222.08,1,1,1
2224,1,1,1
2225.92,1,1,1
2227.84,1,1,1
2229.76,1,1,1
222radon,1,1,1
2231.68,1,1,1
2233.6,1,1,1
2235.52,1,1,1
2237.44,1,1,1
2239.36,1,1,1
2241.28,1,1,1
2243.2,1,1,1
2245.12,1,1,1
2247.04,1,1,1
2248.96,1,1,1
225,1,1,1
2250.88,1,1,1
2252.8,1,1,1
2254.72,1,1,1
2256.64,1,1,1
2258.56,1,1,1
2260.48,1,1,1
2262.4,1,1,1
2264.32,1,1,1
2266.24,1,1,1
2268.16,1,1,1
2270.08,1,1,1
2272,1,1,1
2273.92,1,1,1
2275.84,1,1,1
2277.76,1,1,1
2279.68,1,1,1
228,1,1,1
2281.6,1,1,1
2283.52,1,1,1
2285.44,1,1,1
2287.36,1,1,1
2289.28,1,1,1
2291.2,1,1,1
2293.12,1,1,1
2295.04,1,1,1
2296.96,1,1,1
2298.88,1,1,1
2300.8,1,1,1
2302.72,1,1,1
2304.64,1,1,1
2306.56,1,1,1
2308.48,1,1,1
2310.4,1,1,1
2312.32,1,1,1
2314.24,1,1,1
2316.16,1,1,1
2318.08,1,1,1
2320,1,1,1
2321.92,1,1,1
2323.84,1,1,1
2325.76,1,1,1
2327.68,1,1,1
2329.6,1,1,1
2331.52,1,1,1
2333.44,1,1,1
2335.36,1,1,1
2337.28,1,1,1
2339.2,1,1,1
2341.12,1,1,1
2343.04,1,1,1
2344.96,1,1,1
2346.88,1,1,1
2348.8,1,1,1
2350.72,1,1,1
2352.64,1,1,1
2354.56,1,1,1
2356.48,1,1,1
2358.4,1,1,1
2360.32,1,1,1
2362.24,1,1,1
2364.16,1,1,1
2366.08,1,1,1
2368,1,1,1
2369.92,1,1,1
2371.84,1,1,1
2373.76,1,1,1
2375.68,1,1,1
2377.6,1,1,1
2379.52,1,1,1
2381.44,1,1,1
2383.36,1,1,1
2385.28,1,1,1
2387.2,1,1,1
2389.12,1,1,1
2391.04,1,1,1
2392.96,1,1,1
2394.88,1,1,1
2396.8,1,1,1
2398.72,1,1,1
24.00,1,1,1
24.192676,1,1,1
2400.64,1,1,1
2402.56,1,1,1
2404.48,1,1,1
2406.4,1,1,1
2408.32,1,1,1
2410.24,1,1,1
2412.16,1,1,1
2414.08,1,1,1
2416,1,1,1
2417.92,1,1,1
2419.84,1,1,1
2421.76,1,1,1
2423.68,1,1,1
2425.6,1,1,1
2427.52,1,1,1
2429.44,1,1,1
2431.36,1,1,1
2433.28,1,1,1
2435.2,1,1,1
2437.12,1,1,1
2439.04,1,1,1
2440.96,1,1,1
2442.88,1,1,1
2444.8,1,1,1
2446.72,1,1,1
2448.64,1,1,1
2450.56,1,1,1
2452.48,1,1,1
2454.4,1,1,1
2456.32,1,1,1
2458.24,1,1,1
2460.16,1,1,1
2462.08,1,1,1
2464,1,1,1
2465.92,1,1,1
2467.84,1,1,1
2469.76,1,1,1
2471.68,1,1,1
2473.6,1,1,1
2475.52,1,1,1
2477.44,1,1,1
2479.36,1,1,1
2481.28,1,1,1
2483.2,1,1,1
2485.12,1,1,1
2487.04,1,1,1
2488.96,1,1,1
2490.88,1,1,1
2492.8,1,1,1
2494.72,1,1,1
2496.64,1,1,1
2498.56,1,1,1
24h,1,1,1
24m,1,1,1
2500.48,1,1,1
2502.4,1,1,1
2504.32,1,1,1
2506.24,1,1,1
2508.16,1,1,1
2510.08,1,1,1
2512,1,1,1
2513.92,1,1,1
2515.84,1,1,1
2517.76,1,1,1
2519.68,1,1,1
2521.6,1,1,1
2523.52,1,1,1
2525.44,1,1,1
2527.36,1,1,1
2529.28,1,1,1
2531.2,1,1,1
2533.12,1,1,1
2535.04,1,1,1
2536.96,1,1,1
2538.88,1,1,1
2540.8,1,1,1
2542.72,1,1,1
2544.64,1,1,1
2546.56,1,1,1
2548.48,1,1,1
2550.4,1,1,1
2552.32,1,1,1
2554.24,1,1,1
2556.16,1,1,1
2558.08,1,1,1
2560,1,1,1
2561.92,1,1,1
2563.84,1,1,1
2565.76,1,1,1
2567.68,1,1,1
2569.6,1,1,1
2571.52,1,1,1
2573.44,1,1,1
2575.36,1,1,1
2577.28,1,1,1
2579.2,1,1,1
2581.12,1,1,1
2583.04,1,1,1
2584.96,1,1,1
2586.88,1,1,1
2588.8,1,1,1
2590.72,1,1,1
2592.64,1,1,1
2594.56,1,1,1
2596.48,1,1,1
2598.4,1,1,1
25th,1,1,1
2600.32,1,1,1
2602.24,1,1,1
2604.16,1,1,1
2606.08,1,1,1
2608,1,1,1
2609.92,1,1,1
2611.84,1,1,1
2613.76,1,1,1
2615.68,1,1,1
2617.6,1,1,1
2619.52,1,1,1
2621.44,1,1,1
2623.36,1,1,1
2625.28,1,1,1
2627.2,1,1,1
2629.12,1,1,1
2631.04,1,1,1
2632.96,1,1,1
2634.88,1,1,1
2636.8,1,1,1
2638.72,1,1,1
2640.64,1,1,1
2642.56,1,1,1
2644.48,1,1,1
2646.4,1,1,1
2648.32,1,1,1
2650.24,1,1,1
2652.16,1,1,1
2654.08,1,1,1
2656,1,1,1
2657.92,1,1,1
2659.84,1,1,1
2661.76,1,1,1
2663.68,1,1,1
2665.6,1,1,1
2667.52,1,1,1
2669.44,1,1,1
2671.36,1,1,1
2673.28,1,1,1
2675.2,1,1,1
2677.12,1,1,1
2679.04,1,1,1
2680.96,1,1,1
2682.88,1,1,1
2684.8,1,1,1
2686.72,1,1,1
2688.64,1,1,1
2690.56,1,1,1
2692.48,1,1,1
2694.4,1,1,1
2696.32,1,1,1
2698.24,1,1,1
26m,1,1,1
27.00,1,1,1
2700.16,1,1,1
2702.08,1,1,1
2704,1,1,1
2705.92,1,1,1
2707.84,1,1,1
2709.76,1,1,1
2711.68,1,1,1
2713.6,1,1,1
2715.52,1,1,1
2717.44,1,1,1
2719.36,1,1,1
2721.28,1,1,1
2723.2,1,1,1
2725.12,1,1,1
2727.04,1,1,1
2728.96,1,1,1
2730.88,1,1,1
2732.8,1,1,1
2734.72,1,1,1
2736.64,1,1,1
2738.56,1,1,1
2740.48,1,1,1
2742.4,1,1,1
2744.32,1,1,1
2746.24,1,1,1
2748.16,1,1,1
2750.08,1,1,1
2752,1,1,1
2753.92,1,1,1
2755.84,1,1,1
2757.76,1,1,1
2759.68,1,1,1
2761.6,1,1,1
2763.52,1,1,1
2765.44,1,1,1
2767.36,1,1,1
2769.28,1,1,1
2771.2,1,1,1
2773.12,1,1,1
2775.04,1,1,1
2776.96,1,1,1
2778.88,1,1,1
2780.8,1,1,1
2782.72,1,1,1
2784.64,1,1,1
2786.56,1,1,1
2788.48,1,1,1
2790.4,1,1,1
2792.32,1,1,1
2794.24,1,1,1
2796.16,1,1,1
2798.08,1,1,1
28.1m,1,1,1
2800,1,1,1
2801.92,1,1,1
2803.84,1,1,1
2805.76,1,1,1
2807.68,1,1,1
2809.6,1,1,1
2811.52,1,1,1
2813.44,1,1,1
2815.36,1,1,1
2817.28,1,1,1
2819.2,1,1,1
2821.12,1,1,1
2823.04,1,1,1
2824.96,1,1,1
2826.88,1,1,1
2828.8,1,1,1
2830.72,1,1,1
2832.64,1,1,1
2834.56,1,1,1
2836.48,1,1,1
2838.4,1,1,1
2840.32,1,1,1
2842.24,1,1,1
2844.16,1,1,1
2846.08,1,1,1
2848,1,1,1
2849.92,1,1,1
285,1,1,1
2851.84,1,1,1
2853.76,1,1,1
2855.68,1,1,1
2857.6,1,1,1
2859.52,1,1,1
2861.44,1,1,1
2863.36,1,1,1
2865.28,1,1,1
2867.2,1,1,1
2869.12,1,1,1
2871.04,1,1,1
2872.96,1,1,1
2874.88,1,1,1
2876.8,1,1,1
2878.72,1,1,1
2880.64,1,1,1
2882.56,1,1,1
2884.48,1,1,1
2886.4,1,1,1
2888.32,1,1,1
2890.24,1,1,1
2892.16,1,1,1
2894.08,1,1,1
2896,1,1,1
2897.92,1,1,1
2899.84,1,1,1
28s,1,1,1
29.003853,1,1,1
29.95,1,1,1
2901.76,1,1,1
2903.68,1,1,1
2905.6,1,1,1
2907.52,1,1,1
2909.44,1,1,1
2911.36,1,1,1
2913.28,1,1,1
2915.2,1,1,1
2917.12,1,1,1
2919.04,1,1,1
2920.96,1,1,1
2922.88,1,1,1
2924.8,1,1,1
2926.72,1,1,1
2928.64,1,1,1
2930.56,1,1,1
2932.48,1,1,1
2934.4,1,1,1
2936.32,1,1,1
2938.24,1,1,1
2940.16,1,1,1
2942.08,1,1,1
2944,1,1,1
2945.92,1,1,1
2947.84,1,1,1
2949.76,1,1,1
2951.68,1,1,1
2953.6,1,1,1
2955.52,1,1,1
2957.44,1,1,1
2959.36,1,1,1
2961.28,1,1,1
2963.2,1,1,1
2965.12,1,1,1
2967.04,1,1,1
2968.96,1,1,1
2970.88,1,1,1
2972.8,1,1,1
2974.72,1,1,1
2976.64,1,1,1
2978.56,1,1,1
2980.48,1,1,1
2982.4,1,1,1
2984.32,1,1,1
2986.24,1,1,1
2988.16,1,1,1
2990.08,1,1,1
2992,1,1,1
2993.92,1,1,1
2995.84,1,1,1
2997.76,1,1,1
2999.68,1,1,1
2ºc,1,1,1
3.00m,1,1,1
3.03,1,1,1
3.12,1,1,1
3.13,1,1,1
3.17,1,1,1
3.20,1,1,1
3.22,1,1,1
3.23,1,1,1
3.28,1,1,1
3.42,1,1,1
3.55,1,1,1
3.64,1,1,1
3.69,1,1,1
3.77,1,1,1
3.79,1,1,1
3.8,1,1,1
3.86,1,1,1
3.87,1,1,1
3.88,1,1,1
3.89,1,1,1
3.9,1,1,1
3.93,1,1,1
30.00,1,1,1
3001.6,1,1,1
3003.52,1,1,1
3005.44,1,1,1
3007.36,1,1,1
3009.28,1,1,1
3011.2,1,1,1
3013.12,1,1,1
3015.04,1,1,1
3016.96,1,1,1
3018.88,1,1,1
3020.8,1,1,1
3022.72,1,1,1
3024.64,1,1,1
3026.56,1,1,1
3028.48,1,1,1
3030.4,1,1,1
3032.32,1,1,1
3034.24,1,1,1
3036.16,1,1,1
3038.08,1,1,1
3040,1,1,1
3041.92,1,1,1
3043.84,1,1,1
3045.76,1,1,1
3047.68,1,1,1
3049.6,1,1,1
305,1,1,1
3051.52,1,1,1
3053.44,1,1,1
3055.36,1,1,1
3057.28,1,1,1
3059.2,1,1,1
3061.12,1,1,1
3063.04,1,1,1
3064.96,1,1,1
3066.88,1,1,1
3068.8,1,1,1
3070.72,1,1,1
3072.64,1,1,1
3074.56,1,1,1
3076.48,1,1,1
3078.4,1,1,1
3080.32,1,1,1
3082.24,1,1,1
3084.16,1,1,1
3086.08,1,1,1
3088,1,1,1
3089.92,1,1,1
3091.84,1,1,1
3093.76,1,1,1
3095.68,1,1,1
3097.6,1,1,1
3099.52,1,1,1
30mx2m,1,1,1
3101.44,1,1,1
3103.36,1,1,1
3105.28,1,1,1
3107.2,1,1,1
3109.12,1,1,1
3111.04,1,1,1
3112.96,1,1,1
3114.88,1,1,1
3116.8,1,1,1
3118.72,1,1,1
3120.64,1,1,1
3122.56,1,1,1
3124.48,1,1,1
3126.4,1,1,1
3128.32,1,1,1
3130.24,1,1,1
3132.16,1,1,1
3134.08,1,1,1
3136,1,1,1
3137.92,1,1,1
3139.84,1,1,1
3141.76,1,1,1
3143.68,1,1,1
3145.6,1,1,1
3147.52,1,1,1
3149.44,1,1,1
315,1,1,1
3151.36,1,1,1
3153.28,1,1,1
3155.2,1,1,1
3157.12,1,1,1
3159.04,1,1,1
3160.96,1,1,1
3162.88,1,1,1
3164.8,1,1,1
3166.72,1,1,1
3168.64,1,1,1
3170.56,1,1,1
3172.48,1,1,1
3174.4,1,1,1
3176.32,1,1,1
3178.24,1,1,1
3180.16,1,1,1
3182.08,1,1,1
3184,1,1,1
3185.92,1,1,1
3187.84,1,1,1
3189.76,1,1,1
3191.68,1,1,1
3193.6,1,1,1
3195.52,1,1,1
3197.44,1,1,1
3199.36,1,1,1
3201.28,1,1,1
3203.2,1,1,1
3205.12,1,1,1
3207.04,1,1,1
3208.96,1,1,1
3210.88,1,1,1
3212.8,1,1,1
3214.72,1,1,1
3216.64,1,1,1
3218.56,1,1,1
3220.48,1,1,1
3222.4,1,1,1
3224.32,1,1,1
3226.24,1,1,1
3228.16,1,1,1
3230.08,1,1,1
3232,1,1,1
3233.92,1,1,1
3235.84,1,1,1
3237.76,1,1,1
3239.68,1,1,1
3241.6,1,1,1
3243.52,1,1,1
3245.44,1,1,1
3247.36,1,1,1
3249.28,1,1,1
325,1,1,1
3251.2,1,1,1
3253.12,1,1,1
3255.04,1,1,1
3256.96,1,1,1
3258.88,1,1,1
3260.8,1,1,1
3262.72,1,1,1
3264.64,1,1,1
3266.56,1,1,1
3268.48,1,1,1
3270.4,1,1,1
3272.32,1,1,1
3274.24,1,1,1
3276.16,1,1,1
3278.08,1,1,1
3280,1,1,1
3281.92,1,1,1
3283.84,1,1,1
3285.76,1,1,1
3287.68,1,1,1
3289.6,1,1,1
3291.52,1,1,1
3293.44,1,1,1
3295.36,1,1,1
3297.28,1,1,1
3299.2,1,1,1
3301.12,1,1,1
3303.04,1,1,1
3304.96,1,1,1
3306.88,1,1,1
3308.8,1,1,1
3310.72,1,1,1
3312.64,1,1,1
3314.56,1,1,1
3316.48,1,1,1
3318.4,1,1,1
3320.32,1,1,1
3322.24,1,1,1
3324.16,1,1,1
3326.08,1,1,1
3328,1,1,1
3329.92,1,1,1
3331.84,1,1,1
3333.76,1,1,1
3335.68,1,1,1
3337.6,1,1,1
3339.52,1,1,1
3341.44,1,1,1
3343.36,1,1,1
3345.28,1,1,1
3347.2,1,1,1
3349.12,1,1,1
3351.04,1,1,1
3352.96,1,1,1
3354.88,1,1,1
3356.8,1,1,1
3358.72,1,1,1
3360.64,1,1,1
3362.56,1,1,1
3364.48,1,1,1
3366.4,1,1,1
3368.32,1,1,1
3370.24,1,1,1
3372.16,1,1,1
3374.08,1,1,1
3376,1,1,1
3377.92,1,1,1
3379.84,1,1,1
3381.76,1,1,1
3383.68,1,1,1
3385.6,1,1,1
3387.52,1,1,1
3389.44,1,1,1
3391.36,1,1,1
3393.28,1,1,1
3395.2,1,1,1
3397.12,1,1,1
3399.04,1,1,1
3400.96,1,1,1
3402.88,1,1,1
