token,n,unique_ids,unique_authors
POC-13C,2,2,1
POC-14C,2,2,1
POC-fm,2,2,1
Pohlia cruda,2,1,1
Point_ID,2,1,1
Polygon,2,1,1
PON-15N,2,2,1
pop,2,1,1
Pop,2,1,1
Pop_ID,2,1,1
Porosity,2,1,1
Porosity_stdev,2,1,1
post_ash_wt,2,1,1
post_ash_wt_tin,2,1,1
post_homog_bulk_soil_wt,2,1,1
posterior_error_prob,2,1,1
potential_density_sigma_theta_kg_m_3,2,1,1
potential_temperature_its_90_deg_c,2,1,1
PP_uM,2,2,1
prec1,2,1,1
prec10,2,1,1
prec11,2,1,1
prec12,2,1,1
prec2,2,1,1
prec3,2,1,1
prec4,2,1,1
prec5,2,1,1
prec6,2,1,1
prec7,2,1,1
prec8,2,1,1
prec9,2,1,1
precip_mm,2,2,2
Precip_Tot_mm.of.Water_Tot,2,1,1
Pred_LTOC_g_m2_5cm,2,2,1
PRES_ATM_SSP,2,2,1
PRES_EQU,2,2,1
Press [dbar],2,1,1
Press_radiometers(mbar),2,1,1
PressDrop,2,2,1
pressure_dbar,2,2,2
pressure_qc,2,1,1
Project ID,2,1,1
project_num,2,2,2
prop_soil_moist,2,1,1
propane,2,2,2
propane_numflag,2,2,2
proportion_soil,2,1,1
proteinIds,2,1,1
pSig__Smp,2,1,1
PSMId,2,1,1
Puccinellia andersonii,2,1,1
Puccinellia angustata,2,1,1
PucPhr,2,1,1
PumpOnFlag,2,2,1
PYRA_CMP3_Avg,2,1,1
PZE,2,2,1
q-value,2,1,1
Q850,2,2,1
QC_pCO2,2,1,1
qc_Tsoil_1_gf,2,2,1
Qlwr,2,2,1
Quartz (g),2,1,1
Quinqueloculina_sp_A,2,1,1
Quinqueloculina_spa,2,1,1
Qupr,2,2,1
R_187OS_188OS_C,2,1,1
R_Solar_AVG,2,1,1
Radar_Horizontal_Resolution,2,2,1
radio_transmitter,2,1,1
rain,2,2,2
Rain_Tot,2,1,1
Ramount_Tot,2,1,1
Ratio uncertainty,2,1,1
raw_data_file_name,2,2,2
RC,2,1,1
Rduration_Tot,2,1,1
recap_witn_year,2,1,1
recdatetime,2,2,1
Recoded development stage,2,2,1
Record,2,1,1
"Record Number from SBE37sm, no_units",2,1,1
"Record Number, no_units",2,1,1
Red.algae,2,1,1
RefTempAM16_32_Avg,2,1,1
Reg15apr20,2,1,1
Reg15Apr22,2,1,1
Regime2011,2,1,1
Rel_hum(%),2,1,1
rel_status,2,1,1
Relative,2,1,1
Relative Cover,2,2,2
Relative Humidity,2,1,1
Relative_Humidity,2,1,1
Releve Number,2,1,1
RelHumid,2,1,1
reloc1,2,1,1
reloc2,2,1,1
Reophax_dentaliniformis,2,1,1
REP,2,1,1
Report Date,2,1,1
resistor_ohm,2,2,2
ResponsivitySpectralAveragesCh1,2,2,1
ResponsivitySpectralAveragesCh2,2,2,1
Result,2,1,1
RH_Avg,2,2,2
RH_AVG,2,1,1
RH_Avg_Percent_Avg,2,1,1
RH_hmp_Avg,2,1,1
RH_Max_Percent_Max,2,1,1
RH_Min_Percent_Min,2,1,1
RH_Percent_Smp,2,1,1
RH10m,2,2,1
RH2m,2,2,1
rho_1,2,2,2
rho_10,2,2,2
rho_11,2,2,2
rho_12,2,2,2
rho_13,2,2,2
rho_14,2,2,2
rho_15,2,2,2
rho_16,2,2,2
rho_17,2,2,2
rho_18,2,2,2
rho_19,2,2,2
rho_2,2,2,2
rho_20,2,2,2
rho_3,2,2,2
rho_4,2,2,2
rho_5,2,2,2
rho_6,2,2,2
rho_7,2,2,2
rho_8,2,2,2
rho_9,2,2,2
RHUpper_._Smp,2,1,1
RHUpper_Avg_._Avg,2,1,1
RHUpper_Max_._Max,2,1,1
RHUpper_Min_._Min,2,1,1
RIK37,2,1,1
rimsid,2,1,1
Rn_meas_Avg,2,1,1
Rnet_Raw_AVG,2,1,1
Robertinoides_charlottensis,2,1,1
rock_vol,2,1,1
rock_volume_ml,2,1,1
rock_wt,2,1,1
roll,2,1,1
Rosette Bot No.,2,1,1
RumArc,2,1,1
runoff,2,2,2
S_ppb,2,1,1
S.Th.error,2,1,1
S.Th.mm,2,1,1
S17,2,1,1
SAD,2,1,1
sal_20m,2,1,1
SalFus,2,1,1
salinity_psu,2,1,1
Salinity_unc,2,2,1
SALINTY_PSU,2,2,1
Salmon,2,1,1
SalOva,2,1,1
Salt,2,1,1
samp.numb,2,1,1
SAMPLE,2,2,2
sample date,2,2,1
Sample Matrix,2,1,1
Sample name,2,2,1
﻿Sample Name,2,2,1
SAMPLE NAME,2,2,1
Sample site name,2,2,1
Sample_date,2,2,2
Sampling Time,2,2,1
sampling_site,2,1,1
SapflowSignal,2,1,1
Saxifraga oppositifolia,2,1,1
Saxifraga oppositifolia ssp. oppositifolia,2,1,1
saz,2,2,1
Sb,2,2,2
SB/HUGO,2,1,1
sbc_t_c,2,2,1
sbeox0dOV/dT,2,2,1
Sc,2,2,2
SC_uS/cm,2,1,1
SC_uSpercm_8,2,1,1
score,2,1,1
Sea ducks,2,1,1
sea_pressure_dbar,2,2,2
Season,2,2,1
sec,2,2,2
Seconds,2,1,1
section bottom (cm),2,2,2
section top (cm),2,2,2
section_depth_cm,2,1,1
SedChA_mg_m2_cm,2,1,1
SedRos,2,1,1
sensInfo,2,1,1
sensor,2,1,1
Sensor,2,1,1
Sensor.length,2,1,1
sensorNumber,2,1,1
seqnum,2,2,1
Sequence_Type,2,2,1
Set,2,1,1
Sex_method,2,1,1
SF6,2,1,1
sfn,2,1,1
shelfbtemp,2,2,1
shf_Avg_W.m.2_Avg,2,1,1
Shielding correction,2,1,1
short fcdr_brightness_temperature_ch4,2,1,1
short sza,2,2,2
Shortwave Down,2,1,1
Shortwave Up,2,1,1
Shortwave(W/m^2),2,1,1
shortwaveWindowAirTemp2510_2515,2,2,1
shortwaveWindowRadiance2510_2515,2,2,1
Sigma,2,1,1
signalQuality_Avg__Avg,2,1,1
Significant Wave Height,2,1,1
Significant Wave Period,2,1,1
silicate_ug_Si_O2_L,2,1,1
simpact,2,2,1
simpactrecode,2,2,1
SiO4,2,2,2
Site Code,2,2,1
site type,2,2,1
Site_Name,2,2,2
Site_type,2,2,1
SiteID,2,1,1
Sitetype,2,2,1
Size,2,2,2
SkyBrightnessTempSpectralAveragesCh1,2,2,1
SkyBrightnessTempSpectralAveragesCh2,2,2,1
SkyNENch1,2,2,1
SkyNENCh1,2,2,1
SkyNENch2,2,2,1
SkyNENCh2,2,2,1
SkyRadianceSpectralAveragesCh1,2,2,1
SkyRadianceSpectralAveragesCh2,2,2,1
SkyVariabilityAveragesCh1,2,2,1
SkyVariabilityAveragesCh2,2,2,1
skyViewImaginaryRadiance2282_2287,2,2,1
skyViewImaginaryRadiance2295_2300,2,2,1
skyViewImaginaryRadiance2510_2515,2,2,1
skyViewImaginaryRadiance675_680,2,2,1
skyViewImaginaryRadiance700_705,2,2,1
skyViewImaginaryRadiance985_990,2,2,1
skyViewStdDevRadiance2282_2287,2,2,1
skyViewStdDevRadiance2295_2300,2,2,1
skyViewStdDevRadiance2510_2515,2,2,1
skyViewStdDevRadiance675_680,2,2,1
skyViewStdDevRadiance700_705,2,2,1
skyViewStdDevRadiance985_990,2,2,1
slab_depth,2,1,1
slab_vol,2,1,1
slab_width,2,1,1
SlrkW_Avg,2,1,1
SlrMJ_Tot,2,1,1
SM1,2,1,1
SM2,2,1,1
SM3,2,1,1
Smelt,2,1,1
SMI,2,1,1
SMI.error,2,1,1
Sn,2,2,2
snc_NH4,2,1,1
Snow goose,2,1,1
Snow_Depth_Avg,2,1,1
snow_thermistor_depth,2,2,1
snow_water_equivalent,2,2,2
Snow1,2,2,1
Snow2,2,2,1
snowdepth_gapfilled,2,2,1
"Snowpack Sampling height (in cm, from ground)",2,1,1
SO4 (uM),2,2,1
SO4_stdev,2,1,1
SO4_uM,2,2,1
Sodium (uM),2,2,1
SOG(m/s),2,1,1
Soil depth,2,1,1
Soil Depth,2,1,1
SOIL HORIZON,2,1,1
SOIL PH  PASTE,2,2,1
Soil water depth (cm),2,2,1
soil_depth,2,2,2
soil_moisture_percent,2,1,1
Soil_Temp_MRC_-0.05m,2,1,1
Soil_Temp_MRC_0.03m,2,1,1
Soil_Temp_MRC_0.25m,2,1,1
Soil_Temp_MRC_0.33m,2,1,1
soil_temperature,2,2,2
Soil_Temperature,2,1,1
Soil_Temperature_Boil_0.11m,2,1,1
Soil_Temperature_Boil_0.28m,2,1,1
Soil_Volumetric_Moisture,2,1,1
SoilT,2,2,2
SoilT1_15_Avg,2,1,1
SoilT1_30_Avg,2,1,1
SoilT1_40_Avg,2,1,1
SoilT1_5_Avg,2,1,1
SoilT1_Surf_Avg,2,1,1
SoilT2_15_Avg,2,1,1
SoilT2_30_Avg,2,1,1
SoilT2_40_Avg,2,1,1
SoilT2_5_Avg,2,1,1
SoilT2_Surf_Avg,2,1,1
SoilT3_15_Avg,2,1,1
SoilT3_30_Avg,2,1,1
SoilT3_40_Avg,2,1,1
SoilT3_5_Avg,2,1,1
SoilT3_Surf_Avg,2,1,1
SoilT4_15_Avg,2,1,1
SoilT4_30_Avg,2,1,1
SoilT4_40_Avg,2,1,1
SoilT4_5_Avg,2,1,1
SoilT4_Surf_Avg,2,1,1
Soiltype,2,2,1
SON,2,1,1
sonic_distance,2,2,1
Sort number,2,2,1
"source_1 (9 is local), no_unit",2,1,1
"source_2 (9 is local), no_unit",2,1,1
Species Code,2,1,1
specific_conductivity_uS_cm,2,1,1
speed,2,1,1
Speed1_WVc(1),2,2,1
Speed1_WVc(2),2,2,1
Speed2_WVc(1),2,2,1
Speed2_WVc(2),2,2,1
Sr (uM),2,2,1
SR01Dn_Avg,2,2,1
SR01Up_Avg,2,2,1
SSC,2,2,1
SST_sm,2,1,1
St_Name,2,1,1
stage_of_capt,2,1,1
stake,2,1,1
Stake,2,1,1
Stand,2,1,1
Stanley Sample #,2,1,1
Start date,2,2,2
start_date,2,2,1
Start_lat,2,1,1
Start_lon,2,1,1
start_time,2,2,2
Starts,2,2,1
station_num,2,2,2
Station.Name,2,2,1
StationNme,2,2,1
StationNum,2,2,1
Std Err (CO2 Flux),2,1,1
Std Err (Soil Moisture),2,1,1
Std Err (Soil Temperature (°C)),2,1,1
std_depth_1,2,2,2
std_depth_10,2,2,2
std_depth_11,2,2,2
std_depth_12,2,2,2
std_depth_13,2,2,2
std_depth_14,2,2,2
std_depth_15,2,2,2
std_depth_16,2,2,2
std_depth_17,2,2,2
std_depth_18,2,2,2
std_depth_19,2,2,2
std_depth_2,2,2,2
std_depth_3,2,2,2
std_depth_4,2,2,2
std_depth_5,2,2,2
std_depth_6,2,2,2
std_depth_7,2,2,2
std_depth_8,2,2,2
std_depth_9,2,2,2
std_layer_thick_1,2,2,2
std_layer_thick_10,2,2,2
std_layer_thick_11,2,2,2
std_layer_thick_12,2,2,2
std_layer_thick_13,2,2,2
std_layer_thick_14,2,2,2
std_layer_thick_15,2,2,2
std_layer_thick_16,2,2,2
std_layer_thick_17,2,2,2
std_layer_thick_18,2,2,2
std_layer_thick_19,2,2,2
std_layer_thick_2,2,2,2
std_layer_thick_3,2,2,2
std_layer_thick_4,2,2,2
std_layer_thick_5,2,2,2
std_layer_thick_6,2,2,2
std_layer_thick_7,2,2,2
std_layer_thick_8,2,2,2
std_layer_thick_9,2,2,2
std_rho_1,2,2,2
std_rho_10,2,2,2
std_rho_11,2,2,2
std_rho_12,2,2,2
std_rho_13,2,2,2
std_rho_14,2,2,2
std_rho_15,2,2,2
std_rho_16,2,2,2
std_rho_17,2,2,2
std_rho_18,2,2,2
std_rho_19,2,2,2
std_rho_2,2,2,2
std_rho_20,2,2,2
std_rho_3,2,2,2
std_rho_4,2,2,2
std_rho_5,2,2,2
std_rho_6,2,2,2
std_rho_7,2,2,2
std_rho_8,2,2,2
std_rho_9,2,2,2
Std..Err.,2,1,1
Std..Err..g.m2,2,1,1
stdev,2,1,1
Stop,2,1,1
Stop depth (m from surface),2,1,1
Stress,2,1,1
strLev,2,1,1
strStatus,2,1,1
subcode,2,1,1
subnation,2,1,1
Subregion,2,1,1
Suitab,2,1,1
Surf_Temp_0.01m,2,1,1
SURFACE DUST DEPTH,2,1,1
Surface O2 sat,2,2,1
Surface Skin Temperature,2,1,1
Surface Specific Humidity,2,1,1
Surface_Temperature_Boil_0.01m_2,2,1,1
Surface..0.03_meters.,2,1,1
surfaceLayerAirTemp2295_2300,2,2,1
surfaceLayerAirTemp675_680,2,2,1
surfacelayerRadiance2295_2300,2,2,1
surfaceLayerRadiance675_680,2,2,1
Suspension,2,1,1
suva,2,2,1
SUVA 254,2,1,1
SUVA254_stdev,2,1,1
Sw,2,2,2
SW_HBB_NEN,2,2,1
swale_CO2,2,1,1
swale_Dec_SWC,2,1,1
swale_Dec_Temp,2,1,1
swale_Temp,2,1,1
SWE,2,2,2
SwRadInc_Avg_watts.m2_Avg,2,1,1
SwRadRef_Avg_watts.m2_Avg,2,1,1
Swresponsivity,2,2,1
SWskyNEN,2,2,1
SWskyNENacceptable,2,2,1
SWskyNENlimit,2,2,1
SWT,2,2,2
sza,2,2,1
T_ADCP,2,1,1
T_FC,2,1,1
T_G,2,1,1
T_H,2,1,1
T_LE,2,1,1
T_radiometers(degC),2,1,1
T-OLD,2,1,1
T10m,2,2,1
T2m,2,2,1
TA_Flag,2,2,1
Tair_hmp_Avg,2,1,1
tally,2,1,1
Tare,2,1,1
TargTempC_Avg,2,1,1
tarsus,2,1,1
Tb,2,2,2
TC_dTCa(1),2,1,1
TC_dTCa(10),2,1,1
TC_dTCa(11),2,1,1
TC_dTCa(12),2,1,1
TC_dTCa(13),2,1,1
TC_dTCa(14),2,1,1
TC_dTCa(15),2,1,1
TC_dTCa(16),2,1,1
TC_dTCa(17),2,1,1
TC_dTCa(18),2,1,1
TC_dTCa(19),2,1,1
TC_dTCa(2),2,1,1
TC_dTCa(20),2,1,1
TC_dTCa(21),2,1,1
TC_dTCa(22),2,1,1
TC_dTCa(23),2,1,1
TC_dTCa(24),2,1,1
TC_dTCa(3),2,1,1
TC_dTCa(4),2,1,1
TC_dTCa(5),2,1,1
TC_dTCa(6),2,1,1
TC_dTCa(7),2,1,1
TC_dTCa(8),2,1,1
TC_dTCa(9),2,1,1
TCO2_µmol_kg_sm,2,1,1
TD1,2,1,1
TD2,2,1,1
TD3,2,1,1
tdn,2,2,1
TDN (uM),2,2,1
TDN_uM,2,2,1
TDP,2,2,1
TDP_uM,2,2,1
Temp [C],2,1,1
Temp_1,2,2,2
Temp_107_+000.16m,2,2,1
Temp_107_+000.67m,2,2,1
Temp_2,2,2,2
TEMP_EQU,2,2,1
Temp_MRC_-000.24m,2,2,1
Temp_MRC_-000.26m,2,2,1
Temp_MRC_-000.27m,2,2,1
Temp_MRC_-000.29m,2,2,1
Temp_MRC_+000.51m,2,1,1
Temp_MRC_+000.81m,2,2,1
Temp_MRC_+000.88m,2,2,1
Temp_MRC_+000.90m,2,1,1
Temp_MRC_+000.95m,2,2,1
Temp_MRC_+000.99m,2,2,1
Temp_MRC_+001.00m,2,2,1
Temp_MRC_+001.05m,2,2,1
Temp_MRC_surf_2,2,2,1
Temp_THB_+000.10m,2,1,1
Temp_THB_+001.50m,2,1,1
Temp_THB_+002.00m,2,1,1
Temp_THB_+002.20m,2,1,1
Temp_THB_+004.00m,2,1,1
Temp_THB_+004.70m,2,1,1
Temp_THP_-000.09m,2,2,1
Temp_THP_-000.11m,2,2,1
Temp_THP_-000.12m,2,1,1
Temp_THP_-000.16m,2,2,1
Temp_THP_-000.18m,2,2,1
Temp_THP_-000.20m,2,2,1
Temp_THP_-000.21m,2,2,1
Temp_THP_+000.16m,2,1,1
Temp_THP_+000.26m,2,1,1
Temp_THP_+000.31m,2,2,1
Temp_THP_+000.41m,2,2,1
Temp_THP_+000.51m,2,2,1
Temp_THP_+000.53m,2,2,1
Temp_THP_+000.55m,2,2,1
Temp_THP_+000.65m,2,2,1
Temp_THP_+000.71m,2,2,1
Temp_THP_+000.89m,2,2,1
Temp_THP_+000.90m,2,2,1
Temp_THP_+001.14m,2,2,1
Temp_THP_+001.25m,2,1,1
Temp_THP_+001.38m,2,2,1
Temp_THS_+006.00m,2,2,1
Temp_THS_+008.00m,2,2,1
Temp_TMB_+000.38m,2,2,1
Temp_TMC_-000.02m,2,2,1
Temp_TMC_+000.00m,2,2,1
Temp_TMC_+000.05m,2,2,1
Temp_TMC_+000.15m,2,1,1
Temp_TMC_+000.45m,2,2,1
Temp_TMC_+000.55m,2,2,1
Temp_TMC_+000.83m,2,2,1
Temp_TMC_+000.90m,2,1,1
Temp_TMC_+001.15m,2,2,1
Temp_TMC_+001.70m,2,2,1
Temp_TMC_+001.80m,2,2,1
Temp_TMC_+002.70m,2,2,1
Temp_TMC_+002.83m,2,2,1
Temp_TMC_+003.20m,2,2,1
Temp_TMC_+004.83m,2,2,1
Temp_TMC_+007.33m,2,2,1
Temp_TMC_+010.00m,2,2,1
Temp_TMC_+010.80m,2,2,1
Temp_TMC_+011.52m,2,2,1
Temp-2,2,2,1
temp10,2,1,1
temp11,2,1,1
temp13,2,1,1
temp3,2,1,1
temp4,2,1,1
temp5,2,1,1
temp6,2,1,1
temp7,2,1,1
temp8,2,1,1
temp9,2,1,1
TempC_7.20m,2,2,1
TempC_7.72m,2,2,1
Temperature (C),2,2,2
Temperature (F),2,1,1
Temperature_-0.07m,2,1,1
Temperature_-0.13m,2,1,1
Temperature_-0.15m,2,1,1
Temperature_0.02.m,2,1,1
Temperature_0.07m,2,1,1
Temperature_0.08.m,2,1,1
Temperature_0.11m,2,1,1
Temperature_0.16m,2,1,1
Temperature_0.17m,2,1,1
Temperature_0.1m,2,2,1
Temperature_0.22.m,2,1,1
Temperature_0.22m,2,1,1
Temperature_0.23m,2,1,1
Temperature_0.27m,2,1,1
Temperature_0.32m,2,1,1
Temperature_0.38m,2,2,1
Temperature_0.39m,2,1,1
Temperature_0.4.m,2,1,1
Temperature_0.41m,2,1,1
Temperature_0.54m,2,1,1
Temperature_0.5m,2,1,1
Temperature_0.63m,2,1,1
Temperature_0.69m,2,1,1
Temperature_0.84m,2,1,1
Temperature_0m,2,1,1
Temperature_1.2.m,2,1,1
Temperature_1.5m,2,2,1
Temperature_10m,2,1,1
Temperature_13.7m,2,1,1
Temperature_14.8.m,2,1,1
Temperature_14.m,2,1,1
Temperature_19.m,2,1,1
Temperature_1m,2,1,1
Temperature_2.5.m,2,1,1
Temperature_20.m,2,1,1
Temperature_21,2,1,1
Temperature_22,2,1,1
Temperature_25.m,2,1,1
Temperature_3.5.m,2,1,1
Temperature_3.6.m,2,1,1
Temperature_3.65.m,2,1,1
Temperature_4.5.m,2,1,1
Temperature_7.1.m,2,1,1
Temperature_9.3.m,2,1,1
temperature_degC,2,1,1
temperature_its_90_deg_c,2,1,1
Temperature_MRC_-0.02m,2,1,1
Temperature_MRC_-0.07m,2,1,1
Temperature_MRC_0.08m,2,1,1
Temperature_MRC_0.13m,2,1,1
Temperature_MRC_0.38m,2,1,1
Temperature_MRC_0.53m,2,1,1
Temperature_MRC_Boil_-0.02m,2,1,1
Temperature_MRC_Boil_-0.05m,2,1,1
Temperature_MRC_Boil_0.06m,2,1,1
Temperature_MRC_Boil_0.21m,2,1,1
Temperature_MRC_Boil_0.44m,2,1,1
Temperature_MRC_Boil_0.59m,2,1,1
Temperature_tussocks_0.01m,2,1,1
Temperature_wetTussocks_0.01m,2,1,1
Temperature-MRC_probe_-0.15m,2,1,1
Temperature-MRC_probe_0.07m,2,1,1
Temperature-MRC_probe_0.12m,2,1,1
Temperature-MRC_probe_0.15m,2,1,1
Temperature-MRC_probe_0.23m,2,1,1
Temperature-MRC_probe_0.30m,2,1,1
Temperature-MRC_probe_0.35m,2,1,1
Temperature-MRC_probe_0.52m,2,1,1
Temperature-MRC_probe_0.57m,2,1,1
Temperature-MRC_probe_0.72m,2,1,1
Temperature-MRC_probe_0.90m,2,1,1
Temperature-MRC_probe_0m,2,1,1
TempSed-10cm_C,2,1,1
testDepth_m,2,1,1
Th,2,2,2
THAW DEPTH,2,1,1
Thaw depth (cm),2,2,2
THAW DEPTH AT FLAG,2,1,1
thaw1,2,2,2
thaw2,2,2,2
Thermokarst,2,2,1
thickness,2,2,2
Thickness (cm),2,1,1
Thickness (m),2,1,1
tiller_count,2,1,1
tillphi,2,2,1
Time (AKDT),2,1,1
Time AKST,2,2,1
Time_hr_dst,2,2,1
TIME_UTC,2,2,1
Time8,2,1,1
tin_numb,2,1,1
tin_wt_g,2,1,1
TkType,2,2,1
TL,2,1,1
Tm,2,2,2
TMEANCO2,2,1,1
TMEANH2O,2,1,1
TMEANP,2,1,1
TMEANT,2,1,1
TMEANWD,2,1,1
TMEANWS,2,1,1
TOC_mgC_m2_cm,2,1,1
toluene,2,2,2
toluene_numflag,2,2,2
Tomcod,2,1,1
Top Depth (m),2,1,1
Total Measurement,2,1,1
Total mercury concentration (ng/L),2,1,1
Total_alkalinity,2,2,1
town,2,1,1
TowNo,2,1,1
tP_ms,2,2,2
TPAR,2,1,1
TPRESS,2,1,1
TPYR,2,1,1
Tr_Length (m),2,2,1
trace_time,2,1,1
TRAIN,2,1,1
tran,2,1,1
tranID,2,1,1
Transplant Garden,2,2,1
TRH1,2,1,1
TRH2,2,1,1
Triloculina_frigida,2,1,1
Trimble Accuracy,2,1,1
TRUE_N,2,1,1
TSG_S_sm,2,1,1
TSG_Teq_sm,2,1,1
TSHFP1,2,1,1
TSHFP2,2,1,1
TSHFP3,2,1,1
TSHFP4,2,1,1
Tsoil_1_f,2,2,1
Tsoil_1_gf,2,2,1
TSS,2,2,1
TSTP1,2,1,1
TSTP2,2,1,1
TSTP3,2,1,1
TSTP4,2,1,1
ttic,2,1,1
Tussock/Intertussock,2,2,1
TUSTAR,2,1,1
twoMinuteNoiseEstimateFactor,2,2,1
TWS1,2,1,1
TWS2,2,1,1
TWS3,2,1,1
tx_loop_meter,2,2,2
TYPE,2,2,2
u_ssa,2,2,1
UCIAMS,2,2,2
UCID_DIC_samples,2,2,1
UCID_DOC_samples,2,2,1
UK37,2,1,1
ul,2,1,1
UMeHg,2,2,1
unc_1,2,1,1
Uncertianty in Intensity,2,1,1
uncorrected_distance_Avg__Avg,2,1,1
UNDECOMPOSED ORGANICS (DRY WEIGHT),2,2,1
unit,2,2,2
Units,2,1,1
Unkow_meters,2,1,1
"Upper_left, Lower_left, Upper_right, Lower_right",2,1,1
ur,2,1,1
usace,2,1,1
usacepri,2,1,1
UTC_DateTime,2,2,1
UTC.DateTime,2,2,1
UTHg,2,2,1
util_DOC_D14C,2,1,1
UTM_easting,2,2,2
UTM_northing,2,2,2
v_ssa,2,2,1
VAD,2,1,1
VAL,2,1,1
veg,2,2,1
Veg_Type,2,1,1
vegeclass,2,1,1
Vegetation height,2,1,1
VEGETATION HEIGHT AT FLAG,2,1,1
Vegetation type,2,1,1
VEGETATION TYPE BETWEEN FLAGS,2,1,1
vegsimp,2,2,1
Velocity,2,1,1
VibOnFlag,2,2,1
view_azi,2,2,1
visual,2,1,1
volume,2,1,1
VON,2,1,1
Vtotal,2,2,1
VU,2,1,1
VVI,2,1,1
w#_avg,2,2,1
w#_std,2,2,1
warming,2,2,1
Warming,2,2,1
Water Level,2,1,1
Water Level (m),2,1,1
water percent (%),2,1,1
Water temp,2,2,1
Water_Depth,2,2,2
watershed,2,2,1
Wavelength (nm),2,2,1
wd,2,2,2
WD_D1_WVT,2,1,1
WD_SD1_WVT,2,1,1
wet bulk density (g/cc),2,1,1
WET WEIGHT PLUS TARE,2,1,1
wet_soil_wt,2,1,1
White crustose lichen,2,1,1
White-fronted goose,2,1,1
Whitefish,2,1,1
Width,2,2,2
width_cm,2,1,1
"Wild plants, berries",2,1,1
Wind direction,2,1,1
Wind Speed,2,1,1
Wind Speed (m/s),2,1,1
wind_dir_Avg,2,1,1
Wind_Speed,2,1,1
wind_speed_Avg,2,1,1
winddir,2,1,1
WindDir,2,1,1
WindDir_D1_WVT,2,2,2
WindDir_degrees_Smp,2,1,1
windspd,2,1,1
WindSpeed_Max_meters.per.second_Max,2,1,1
WindSpeed_meters.per.second_Smp,2,1,1
WindSpeed_WVc.1._meters.per.second_WVc,2,1,1
WindSpeed_WVc.2._meters.per.second_WVc,2,1,1
WindSpeed_WVc.3._meters.per.second_WVc,2,1,1
wing,2,1,1
WithinNPS,2,1,1
WithinRefu,2,1,1
wnum1,2,2,1
wnum11,2,2,1
wnum12,2,2,1
wnum3,2,2,1
wnum4,2,2,1
wnumsum5,2,2,1
wnumsum6,2,2,1
ws 100 cm,2,1,1
WS 25 cm,2,1,1
WS_ms_S_WVT,2,2,2
WS_MS_S_WVT,2,1,1
WS_ms_TMx,2,1,1
WSupper_ms_Avg_meters.second_Avg,2,1,1
WSupper_ms_Max_meters.second_Max,2,1,1
WSupper_ms_WVc.1._meters.second_WVc,2,1,1
WSupper_ms_WVc.2._meters.second_WVc,2,1,1
WSupper_ms_WVc.3._meters.second_WVc,2,1,1
WT,2,1,1
WT_15.4m,2,1,1
WT_16m,2,1,1
WT_30.4m,2,1,1
WT_30m,2,1,1
WT_5.2m,2,1,1
WT_5.5m,2,1,1
wt_percent_gt63,2,1,1
WX Station,2,2,1
X_dd,2,1,1
X_dms,2,1,1
xCO2_ATM_interpolated,2,2,1
xCO2_EQU,2,2,1
Y_dd,2,1,1
Y_dms,2,1,1
Yb,2,2,2
﻿Year,2,1,1
Year (CE),2,1,1
Year_CE,2,2,2
Yenisey,2,2,1
Yukon,2,2,1
yyyy-mm-dd hh:mm,2,1,1
Z,2,1,1
z_m_firn_CO,2,2,1
ZONE_CODE,2,2,2
Zr,2,2,2
-125,1,1,1
-135,1,1,1
-145,1,1,1
-155,1,1,1
-165,1,1,1
-225,1,1,1
-275,1,1,1
-285,1,1,1
-295,1,1,1
-305,1,1,1
-315,1,1,1
-325,1,1,1
-410,1,1,1
"""Median Calibrated Age""",1,1,1
[C],1,1,1
[CH4] (ppb),1,1,1
[CO2] (ppm),1,1,1
[N],1,1,1
[SF6] (ppt),1,1,1
# replicates,1,1,1
% soil moisture,1,1,1
% SOM,1,1,1
%_Moisture,1,1,1
%_SOM,1,1,1
%C (EA),1,1,1
%CaCO3,1,1,1
%N (EA),1,1,1
%NISP,1,1,1
%OC,1,1,1
%soil moisture,1,1,1
%TIC,1,1,1
%TOC (TC-TIC),1,1,1
%WFPS,1,1,1
±,1,1,1
± (at g-1),1,1,1
± 1σ (14C yrs),1,1,1
± 1σ (cal yrs),1,1,1
<5um Phytoplankton Growth (1/d),1,1,1
<5um Phytoplankton Growth p-value,1,1,1
<5um Phytoplankton Growth SE (1/d),1,1,1
<5um Phytoplankton Linear Regression R2,1,1,1
<5um Phytoplankton uZoo Grazing (1/d),1,1,1
<5um Phytoplankton uZoo Grazing p-value,1,1,1
<5um Phytoplankton uZoo Grazing SE (1/d),1,1,1
>5 um Ave Chl initial (ug/L),1,1,1
>5 um Stdev Chl initial (ug/L),1,1,1
>5um Phytoplankton Growth (1/d),1,1,1
>5um Phytoplankton Growth p-value,1,1,1
>5um Phytoplankton Growth SE (1/d),1,1,1
>5um Phytoplankton Linear Regression R2,1,1,1
>5um Phytoplankton uZoo Grazing (1/d),1,1,1
>5um Phytoplankton uZoo Grazing p-value,1,1,1
>5um Phytoplankton uZoo Grazing SE (1/d),1,1,1
0.0_meters,1,1,1
0.01 m,1,1,1
0.05_meters,1,1,1
0.07,1,1,1
0.08 m,1,1,1
0.1,1,1,1
0.15_meters,1,1,1
0.2,1,1,1
0.22 m,1,1,1
0.3,1,1,1
0.36,1,1,1
0.43,1,1,1
0.44,1,1,1
0.46,1,1,1
0.47,1,1,1
0.54_meters,1,1,1
