token,n
Puccinellia angustata,2
PucPhr,2
PumpOnFlag,2
PYRA_CMP3_Avg,2
PZE,2
q-value,2
Q850,2
QC_pCO2,2
qc_Tsoil_1_gf,2
Qlwr,2
Quartz (g),2
Quinqueloculina_sp_A,2
Quinqueloculina_spa,2
Qupr,2
R_187OS_188OS_C,2
R_Solar_AVG,2
Radar_Horizontal_Resolution,2
radio_transmitter,2
rain,2
Rain_Tot,2
Ramount_Tot,2
Ratio uncertainty,2
raw_data_file_name,2
RC,2
Rduration_Tot,2
recap_witn_year,2
recdatetime,2
Recoded development stage,2
Record,2
"Record Number from SBE37sm, no_units",2
"Record Number, no_units",2
Red.algae,2
RefTempAM16_32_Avg,2
Reg15apr20,2
Reg15Apr22,2
Regime2011,2
Rel_hum(%),2
rel_status,2
Relative,2
Relative Cover,2
Relative Humidity,2
Relative_Humidity,2
Releve Number,2
RelHumid,2
reloc1,2
reloc2,2
Reophax_dentaliniformis,2
REP,2
Report Date,2
resistor_ohm,2
ResponsivitySpectralAveragesCh1,2
ResponsivitySpectralAveragesCh2,2
Result,2
RH_Avg,2
RH_AVG,2
RH_Avg_Percent_Avg,2
RH_hmp_Avg,2
RH_Max_Percent_Max,2
RH_Min_Percent_Min,2
RH_Percent_Smp,2
RH10m,2
RH2m,2
rho_1,2
rho_10,2
rho_11,2
rho_12,2
rho_13,2
rho_14,2
rho_15,2
rho_16,2
rho_17,2
rho_18,2
rho_19,2
rho_2,2
rho_20,2
rho_3,2
rho_4,2
rho_5,2
rho_6,2
rho_7,2
rho_8,2
rho_9,2
RHUpper_._Smp,2
RHUpper_Avg_._Avg,2
RHUpper_Max_._Max,2
RHUpper_Min_._Min,2
RIK37,2
rimsid,2
Rn_meas_Avg,2
Rnet_Raw_AVG,2
Robertinoides_charlottensis,2
rock_vol,2
rock_volume_ml,2
rock_wt,2
roll,2
Rosette Bot No.,2
RumArc,2
runoff,2
S_ppb,2
S.Th.error,2
S.Th.mm,2
S17,2
SAD,2
sal_20m,2
SalFus,2
salinity_psu,2
Salinity_unc,2
SALINTY_PSU,2
Salmon,2
SalOva,2
Salt,2
samp.numb,2
SAMPLE,2
sample date,2
Sample Matrix,2
Sample name,2
﻿Sample Name,2
SAMPLE NAME,2
Sample site name,2
Sample_date,2
Sampling Time,2
sampling_site,2
SapflowSignal,2
Saxifraga oppositifolia,2
Saxifraga oppositifolia ssp. oppositifolia,2
saz,2
Sb,2
SB/HUGO,2
sbc_t_c,2
sbeox0dOV/dT,2
Sc,2
SC_uS/cm,2
SC_uSpercm_8,2
score,2
Sea ducks,2
sea_pressure_dbar,2
sec,2
Seconds,2
section bottom (cm),2
section top (cm),2
section_depth_cm,2
SedChA_mg_m2_cm,2
SedRos,2
sensInfo,2
sensor,2
Sensor,2
Sensor.length,2
sensorNumber,2
seqnum,2
Sequence_Type,2
Set,2
Sex_method,2
SF6,2
sfn,2
shelfbtemp,2
shf_Avg_W.m.2_Avg,2
Shielding correction,2
short fcdr_brightness_temperature_ch4,2
short sza,2
Shortwave Down,2
Shortwave Up,2
Shortwave(W/m^2),2
shortwaveWindowAirTemp2510_2515,2
shortwaveWindowRadiance2510_2515,2
Sigma,2
signalQuality_Avg__Avg,2
Significant Wave Height,2
Significant Wave Period,2
silicate_ug_Si_O2_L,2
simpact,2
simpactrecode,2
SiO4,2
Site Code,2
site type,2
Site_Name,2
Site_type,2
SiteID,2
Sitetype,2
Size,2
SkyBrightnessTempSpectralAveragesCh1,2
SkyBrightnessTempSpectralAveragesCh2,2
SkyNENch1,2
SkyNENCh1,2
SkyNENch2,2
SkyNENCh2,2
SkyRadianceSpectralAveragesCh1,2
SkyRadianceSpectralAveragesCh2,2
SkyVariabilityAveragesCh1,2
SkyVariabilityAveragesCh2,2
skyViewImaginaryRadiance2282_2287,2
skyViewImaginaryRadiance2295_2300,2
skyViewImaginaryRadiance2510_2515,2
skyViewImaginaryRadiance675_680,2
skyViewImaginaryRadiance700_705,2
skyViewImaginaryRadiance985_990,2
skyViewStdDevRadiance2282_2287,2
skyViewStdDevRadiance2295_2300,2
skyViewStdDevRadiance2510_2515,2
skyViewStdDevRadiance675_680,2
skyViewStdDevRadiance700_705,2
skyViewStdDevRadiance985_990,2
slab_depth,2
slab_vol,2
slab_width,2
SlrkW_Avg,2
SlrMJ_Tot,2
SM1,2
SM2,2
SM3,2
Smelt,2
SMI,2
SMI.error,2
Sn,2
snc_NH4,2
SNOW CORE VOLUME,2
SNOW CORE WEIGHT,2
SNOW DENSITY (G/CM3),2
SNOW DEPTH (CM),2
SNOW DEPTH SAMPLE DATE,2
Snow goose,2
Snow_Depth_Avg,2
snow_thermistor_depth,2
snow_water_equivalent,2
Snow1,2
Snow2,2
snowdepth_gapfilled,2
"Snowpack Sampling height (in cm, from ground)",2
SO4 (uM),2
SO4_stdev,2
SO4_uM,2
Sodium (uM),2
SOG(m/s),2
Soil depth,2
Soil Depth,2
SOIL HORIZON,2
SOIL PH  PASTE,2
Soil water depth (cm),2
soil_depth,2
soil_moisture_percent,2
Soil_Temp_MRC_-0.05m,2
Soil_Temp_MRC_0.03m,2
Soil_Temp_MRC_0.25m,2
Soil_Temp_MRC_0.33m,2
soil_temperature,2
Soil_Temperature,2
Soil_Temperature_Boil_0.11m,2
Soil_Temperature_Boil_0.28m,2
Soil_Volumetric_Moisture,2
SoilT,2
SoilT1_15_Avg,2
SoilT1_30_Avg,2
SoilT1_40_Avg,2
SoilT1_5_Avg,2
SoilT1_Surf_Avg,2
SoilT2_15_Avg,2
SoilT2_30_Avg,2
SoilT2_40_Avg,2
SoilT2_5_Avg,2
SoilT2_Surf_Avg,2
SoilT3_15_Avg,2
SoilT3_30_Avg,2
SoilT3_40_Avg,2
SoilT3_5_Avg,2
SoilT3_Surf_Avg,2
SoilT4_15_Avg,2
SoilT4_30_Avg,2
SoilT4_40_Avg,2
SoilT4_5_Avg,2
SoilT4_Surf_Avg,2
Soiltype,2
SON,2
sonic_distance,2
Sort number,2
"source_1 (9 is local), no_unit",2
"source_2 (9 is local), no_unit",2
Species Code,2
specific_conductivity_uS_cm,2
speed,2
Speed1_WVc(1),2
Speed1_WVc(2),2
Speed2_WVc(1),2
Speed2_WVc(2),2
Sr (uM),2
SR01Dn_Avg,2
SR01Up_Avg,2
SSC,2
SST_sm,2
St_Name,2
stage_of_capt,2
stake,2
Stake,2
Stand,2
Stanley Sample #,2
Start date,2
start_date,2
Start_lat,2
Start_lon,2
start_time,2
Starts,2
station_num,2
Station.Name,2
StationNme,2
StationNum,2
Std Err (CO2 Flux),2
Std Err (Soil Moisture),2
Std Err (Soil Temperature (°C)),2
std_depth_1,2
std_depth_10,2
std_depth_11,2
std_depth_12,2
std_depth_13,2
std_depth_14,2
std_depth_15,2
std_depth_16,2
std_depth_17,2
std_depth_18,2
std_depth_19,2
std_depth_2,2
std_depth_3,2
std_depth_4,2
std_depth_5,2
std_depth_6,2
std_depth_7,2
std_depth_8,2
std_depth_9,2
std_layer_thick_1,2
std_layer_thick_10,2
std_layer_thick_11,2
std_layer_thick_12,2
std_layer_thick_13,2
std_layer_thick_14,2
std_layer_thick_15,2
std_layer_thick_16,2
std_layer_thick_17,2
std_layer_thick_18,2
std_layer_thick_19,2
std_layer_thick_2,2
std_layer_thick_3,2
std_layer_thick_4,2
std_layer_thick_5,2
std_layer_thick_6,2
std_layer_thick_7,2
std_layer_thick_8,2
std_layer_thick_9,2
std_rho_1,2
std_rho_10,2
std_rho_11,2
std_rho_12,2
std_rho_13,2
std_rho_14,2
std_rho_15,2
std_rho_16,2
std_rho_17,2
std_rho_18,2
std_rho_19,2
std_rho_2,2
std_rho_20,2
std_rho_3,2
std_rho_4,2
std_rho_5,2
std_rho_6,2
std_rho_7,2
std_rho_8,2
std_rho_9,2
Std..Err.,2
Std..Err..g.m2,2
stdev,2
Stop,2
Stop depth (m from surface),2
Stress,2
strLev,2
strStatus,2
subcode,2
subnation,2
Subregion,2
Suitab,2
Surf_Temp_0.01m,2
SURFACE DUST DEPTH,2
Surface O2 sat,2
Surface Skin Temperature,2
Surface Specific Humidity,2
Surface_Temperature_Boil_0.01m_2,2
Surface..0.03_meters.,2
surfaceLayerAirTemp2295_2300,2
surfaceLayerAirTemp675_680,2
surfacelayerRadiance2295_2300,2
surfaceLayerRadiance675_680,2
Suspension,2
suva,2
SUVA 254,2
SUVA254_stdev,2
Sw,2
SW_HBB_NEN,2
swale_CO2,2
swale_Dec_SWC,2
swale_Dec_Temp,2
swale_Temp,2
SWE,2
SwRadInc_Avg_watts.m2_Avg,2
SwRadRef_Avg_watts.m2_Avg,2
Swresponsivity,2
SWskyNEN,2
SWskyNENacceptable,2
SWskyNENlimit,2
SWT,2
sza,2
T_ADCP,2
T_FC,2
T_G,2
T_H,2
T_LE,2
T_radiometers(degC),2
T-OLD,2
T10m,2
T2m,2
TA_Flag,2
Tair_hmp_Avg,2
tally,2
Tare,2
TargTempC_Avg,2
tarsus,2
Tb,2
TC_dTCa(1),2
TC_dTCa(10),2
TC_dTCa(11),2
TC_dTCa(12),2
TC_dTCa(13),2
TC_dTCa(14),2
TC_dTCa(15),2
TC_dTCa(16),2
TC_dTCa(17),2
TC_dTCa(18),2
TC_dTCa(19),2
TC_dTCa(2),2
TC_dTCa(20),2
TC_dTCa(21),2
TC_dTCa(22),2
TC_dTCa(23),2
TC_dTCa(24),2
TC_dTCa(3),2
TC_dTCa(4),2
TC_dTCa(5),2
TC_dTCa(6),2
TC_dTCa(7),2
TC_dTCa(8),2
TC_dTCa(9),2
TCO2_µmol_kg_sm,2
TD1,2
TD2,2
TD3,2
tdn,2
TDN (uM),2
TDP,2
Temp [C],2
Temp_1,2
Temp_107_+000.16m,2
Temp_107_+000.67m,2
Temp_2,2
TEMP_EQU,2
Temp_MRC_-000.24m,2
Temp_MRC_-000.26m,2
Temp_MRC_-000.27m,2
Temp_MRC_-000.29m,2
Temp_MRC_+000.51m,2
Temp_MRC_+000.81m,2
Temp_MRC_+000.88m,2
Temp_MRC_+000.90m,2
Temp_MRC_+000.95m,2
Temp_MRC_+000.99m,2
Temp_MRC_+001.00m,2
Temp_MRC_+001.05m,2
Temp_MRC_surf_2,2
Temp_THB_+000.10m,2
Temp_THB_+001.50m,2
Temp_THB_+002.00m,2
Temp_THB_+002.20m,2
Temp_THB_+004.00m,2
Temp_THB_+004.70m,2
Temp_THP_-000.09m,2
Temp_THP_-000.11m,2
Temp_THP_-000.12m,2
Temp_THP_-000.16m,2
Temp_THP_-000.18m,2
Temp_THP_-000.20m,2
Temp_THP_-000.21m,2
Temp_THP_+000.16m,2
Temp_THP_+000.26m,2
Temp_THP_+000.31m,2
Temp_THP_+000.41m,2
Temp_THP_+000.51m,2
Temp_THP_+000.53m,2
Temp_THP_+000.55m,2
Temp_THP_+000.65m,2
Temp_THP_+000.71m,2
Temp_THP_+000.89m,2
Temp_THP_+000.90m,2
Temp_THP_+001.14m,2
Temp_THP_+001.25m,2
Temp_THP_+001.38m,2
Temp_THS_+006.00m,2
Temp_THS_+008.00m,2
Temp_TMB_+000.38m,2
Temp_TMC_-000.02m,2
Temp_TMC_+000.00m,2
Temp_TMC_+000.05m,2
Temp_TMC_+000.15m,2
Temp_TMC_+000.45m,2
Temp_TMC_+000.55m,2
Temp_TMC_+000.83m,2
Temp_TMC_+000.90m,2
Temp_TMC_+001.15m,2
Temp_TMC_+001.70m,2
Temp_TMC_+001.80m,2
Temp_TMC_+002.70m,2
Temp_TMC_+002.83m,2
Temp_TMC_+003.20m,2
Temp_TMC_+004.83m,2
Temp_TMC_+007.33m,2
Temp_TMC_+010.00m,2
Temp_TMC_+010.80m,2
Temp_TMC_+011.52m,2
Temp-2,2
temp10,2
temp11,2
temp13,2
temp3,2
temp4,2
temp5,2
temp6,2
temp7,2
temp8,2
temp9,2
TempC_7.20m,2
TempC_7.72m,2
Temperature (C),2
Temperature (F),2
TEMPERATURE LOGGER LOCATION,2
Temperature_-0.07m,2
Temperature_-0.13m,2
Temperature_-0.15m,2
Temperature_0.02.m,2
Temperature_0.07m,2
Temperature_0.08.m,2
Temperature_0.11m,2
Temperature_0.16m,2
Temperature_0.17m,2
Temperature_0.1m,2
Temperature_0.22.m,2
Temperature_0.22m,2
Temperature_0.23m,2
Temperature_0.27m,2
Temperature_0.32m,2
Temperature_0.38m,2
Temperature_0.39m,2
Temperature_0.4.m,2
Temperature_0.41m,2
Temperature_0.54m,2
Temperature_0.5m,2
Temperature_0.63m,2
Temperature_0.69m,2
Temperature_0.84m,2
Temperature_0m,2
Temperature_1.2.m,2
Temperature_1.5m,2
Temperature_10m,2
Temperature_13.7m,2
Temperature_14.8.m,2
Temperature_14.m,2
Temperature_19.m,2
Temperature_1m,2
Temperature_2.5.m,2
Temperature_20.m,2
Temperature_21,2
Temperature_22,2
Temperature_25.m,2
Temperature_3.5.m,2
Temperature_3.6.m,2
Temperature_3.65.m,2
Temperature_4.5.m,2
Temperature_7.1.m,2
Temperature_9.3.m,2
temperature_degC,2
temperature_its_90_deg_c,2
Temperature_MRC_-0.02m,2
Temperature_MRC_-0.07m,2
Temperature_MRC_0.08m,2
Temperature_MRC_0.13m,2
Temperature_MRC_0.38m,2
Temperature_MRC_0.53m,2
Temperature_MRC_Boil_-0.02m,2
Temperature_MRC_Boil_-0.05m,2
Temperature_MRC_Boil_0.06m,2
Temperature_MRC_Boil_0.21m,2
Temperature_MRC_Boil_0.44m,2
Temperature_MRC_Boil_0.59m,2
Temperature_tussocks_0.01m,2
Temperature_wetTussocks_0.01m,2
Temperature-MRC_probe_-0.15m,2
Temperature-MRC_probe_0.07m,2
Temperature-MRC_probe_0.12m,2
Temperature-MRC_probe_0.15m,2
Temperature-MRC_probe_0.23m,2
Temperature-MRC_probe_0.30m,2
Temperature-MRC_probe_0.35m,2
Temperature-MRC_probe_0.52m,2
Temperature-MRC_probe_0.57m,2
Temperature-MRC_probe_0.72m,2
Temperature-MRC_probe_0.90m,2
Temperature-MRC_probe_0m,2
TempSed-10cm_C,2
testDepth_m,2
Th,2
Thaw depth (cm),2
THAW DEPTH AT FLAG,2
thaw1,2
thaw2,2
Thermokarst,2
thickness,2
Thickness (cm),2
Thickness (m),2
tiller_count,2
tillphi,2
Time (AKDT),2
Time AKST,2
Time_hr_dst,2
TIME_UTC,2
Time8,2
tin_numb,2
tin_wt_g,2
TkType,2
TL,2
Tm,2
TMEANCO2,2
TMEANH2O,2
TMEANP,2
TMEANT,2
TMEANWD,2
TMEANWS,2
TOC_mgC_m2_cm,2
toluene,2
toluene_numflag,2
Tomcod,2
Top Depth (m),2
Total Measurement,2
Total mercury concentration (ng/L),2
Total_alkalinity,2
town,2
TowNo,2
tP_ms,2
TPAR,2
TPRESS,2
TPYR,2
Tr_Length (m),2
trace_time,2
TRAIN,2
tran,2
tranID,2
TRANSECT AND PLOT DISTANCE FROM ROAD IN METERS,2
TRANSECT NUMBER - TYPE OF SUMMARY DATA,2
TRANSECT NUMBER AND SUMMARY DATA,2
TRANSECT NUMBER AND TYPE OF STATISTICAL DATA,2
TRANSECT NUMBER-DISTANCE FROM ROAD IN METERS-CENTER OR TROUGH,2
TRANSECT NUMBERDISTANCE FROM ROAD,2
TRANSECT-DISTANCE IN METERS-C-CENTER OR T-TROUGH,2
Transplant Garden,2
TRH1,2
TRH2,2
Triloculina_frigida,2
Trimble Accuracy,2
TRUE_N,2
TSG_S_sm,2
TSG_Teq_sm,2
TSHFP1,2
TSHFP2,2
TSHFP3,2
TSHFP4,2
Tsoil_1_f,2
Tsoil_1_gf,2
TSS,2
TSTP1,2
TSTP2,2
TSTP3,2
TSTP4,2
ttic,2
Tussock/Intertussock,2
TUSTAR,2
twoMinuteNoiseEstimateFactor,2
TWS1,2
TWS2,2
TWS3,2
tx_loop_meter,2
TYPE,2
TYPE MASSIVE ICE,2
TYPE MASSIVE ICE (CODE),2
u_ssa,2
UCIAMS,2
UCID_DIC_samples,2
UCID_DOC_samples,2
UK37,2
ul,2
UMeHg,2
unc_1,2
Uncertianty in Intensity,2
uncorrected_distance_Avg__Avg,2
UNDECOMPOSED ORGANICS (DRY WEIGHT),2
unit,2
Units,2
Unkow_meters,2
"Upper_left, Lower_left, Upper_right, Lower_right",2
ur,2
usace,2
usacepri,2
UTC_DateTime,2
UTC.DateTime,2
UTHg,2
util_DOC_D14C,2
UTM_easting,2
UTM_northing,2
v_ssa,2
VAD,2
VAL,2
veg,2
Veg_Type,2
vegeclass,2
Vegetation height,2
VEGETATION HEIGHT AT FLAG,2
Vegetation type,2
VEGETATION TYPE BETWEEN FLAGS,2
vegsimp,2
Velocity,2
VibOnFlag,2
view_azi,2
visual,2
volume,2
VON,2
Vtotal,2
VU,2
VVI,2
w#_avg,2
w#_std,2
warming,2
Warming,2
Water Level,2
Water Level (m),2
water percent (%),2
Water temp,2
Water_Depth,2
WATER- AND THAW DEPTH SAMPLE DATE,2
watershed,2
Wavelength (nm),2
wd,2
WD_D1_WVT,2
WD_SD1_WVT,2
wet bulk density (g/cc),2
WET WEIGHT PLUS TARE,2
wet_soil_wt,2
White crustose lichen,2
White-fronted goose,2
Whitefish,2
Width,2
width_cm,2
"Wild plants, berries",2
Wind direction,2
Wind Speed,2
Wind Speed (m/s),2
wind_dir_Avg,2
Wind_Speed,2
wind_speed_Avg,2
winddir,2
WindDir,2
WindDir_D1_WVT,2
WindDir_degrees_Smp,2
windspd,2
WindSpeed_Max_meters.per.second_Max,2
WindSpeed_meters.per.second_Smp,2
WindSpeed_WVc.1._meters.per.second_WVc,2
WindSpeed_WVc.2._meters.per.second_WVc,2
WindSpeed_WVc.3._meters.per.second_WVc,2
wing,2
WithinNPS,2
WithinRefu,2
wnum1,2
wnum11,2
wnum12,2
wnum3,2
wnum4,2
wnumsum5,2
wnumsum6,2
ws 100 cm,2
WS 25 cm,2
WS_ms_S_WVT,2
WS_MS_S_WVT,2
WS_ms_TMx,2
WSupper_ms_Avg_meters.second_Avg,2
WSupper_ms_Max_meters.second_Max,2
WSupper_ms_WVc.1._meters.second_WVc,2
WSupper_ms_WVc.2._meters.second_WVc,2
WSupper_ms_WVc.3._meters.second_WVc,2
WT,2
WT_15.4m,2
WT_16m,2
WT_30.4m,2
WT_30m,2
WT_5.2m,2
WT_5.5m,2
wt_percent_gt63,2
WX Station,2
X_dd,2
X_dms,2
xCO2_ATM_interpolated,2
xCO2_EQU,2
Y_dd,2
Y_dms,2
Yb,2
﻿Year,2
Year (CE),2
Year_CE,2
Yenisey,2
Yukon,2
yyyy-mm-dd hh:mm,2
Z,2
z_m_firn_CO,2
ZONE_CODE,2
Zr,2
-125,1
-135,1
-145,1
-155,1
-165,1
-225,1
-275,1
-285,1
-295,1
-305,1
-315,1
-325,1
-410,1
"""Median Calibrated Age""",1
[C],1
[CH4] (ppb),1
[CO2] (ppm),1
[N],1
[SF6] (ppt),1
# replicates,1
% soil moisture,1
% SOM,1
%_Moisture,1
%_SOM,1
%C (EA),1
%CaCO3,1
%N (EA),1
%NISP,1
%OC,1
%soil moisture,1
%TIC,1
%TOC (TC-TIC),1
%WFPS,1
±,1
± (at g-1),1
± 1σ (14C yrs),1
± 1σ (cal yrs),1
<5um Phytoplankton Growth (1/d),1
<5um Phytoplankton Growth p-value,1
<5um Phytoplankton Growth SE (1/d),1
<5um Phytoplankton Linear Regression R2,1
<5um Phytoplankton uZoo Grazing (1/d),1
<5um Phytoplankton uZoo Grazing p-value,1
<5um Phytoplankton uZoo Grazing SE (1/d),1
>5 um Ave Chl initial (ug/L),1
>5 um Stdev Chl initial (ug/L),1
>5um Phytoplankton Growth (1/d),1
>5um Phytoplankton Growth p-value,1
>5um Phytoplankton Growth SE (1/d),1
>5um Phytoplankton Linear Regression R2,1
>5um Phytoplankton uZoo Grazing (1/d),1
>5um Phytoplankton uZoo Grazing p-value,1
>5um Phytoplankton uZoo Grazing SE (1/d),1
0.0_meters,1
0.01 m,1
0.05_meters,1
0.07,1
0.08 m,1
0.1,1
0.15_meters,1
0.2,1
0.22 m,1
0.3,1
0.36,1
0.43,1
0.44,1
0.46,1
0.47,1
0.54_meters,1
0.55,1
0.56,1
0.58,1
0.59 m,1
0.6-5 um Ave Chl initial (ug/L),1
0.6-5 um Stdev Chl initial (ug/L),1
0.62,1
0.65_meters,1
0.67,1
0.7,1
0.7 m,1
0.73,1
0.75,1
0.75_meters,1
0.77,1
0.79,1
0.8 m,1
0.81,1
0.82,1
0.84,1
0.9,1
0.91,1
0.92,1
0.95,1
0.97,1
1_meters.1,1
1._meters.1,1
1..5_meters,1
1.01,1
1.05,1
1.06,1
1.09,1
1.13,1
1.14,1
1.2 m,1
1.23,1
1.25,1
1.26,1
1.28,1
1.29,1
1.3,1
1.33,1
1.34,1
1.38,1
1.39,1
1.4,1
1.4 m,1
1.4_meters,1
1.44,1
1.47,1
1.5,1
1.51,1
1.52,1
1.53,1
1.55,1
1.57,1
1.58,1
1.6,1
1.62,1
1.63,1
1.65,1
1.66,1
1.67,1
1.7,1
1.7 m,1
1.7_meters,1
1.79,1
1.81,1
1.83,1
1.86,1
1.87,1
1.88,1
1.89,1
1.91,1
1.92,1
1.94,1
1% PAR,1
10-Year Lowpass Filter,1
10.03,1
10.05,1
10.06,1
10.12,1
10.14,1
10.16,1
10.18,1
10.22,1
10.24,1
10.4,1
10.57,1
10.64,1
10.66,1
10.67,1
10.7,1
10.787025,1
10.787881,1
10.788737,1
10.789594,1
10.79045,1
10.791306,1
10.792163,1
10.793019,1
10.793875,1
10.794733,1
10.795588,1
10.796444,1
10.797302,1
10.798157,1
10.799013,1
10.799869,1
10.800726,1
10.801582,1
10.802438,1
10.803295,1
10.804151,1
10.805007,1
10.805865,1
10.80672,1
10.807576,1
10.808434,1
10.809289,1
10.810145,1
10.811003,1
10.811858,1
10.812714,1
10.813572,1
10.814428,1
10.815283,1
10.816139,1
10.816997,1
10.817852,1
10.818708,1
10.819566,1
10.82,1
10.820421,1
10.821277,1
10.822135,1
10.822991,1
10.823846,1
10.824704,1
10.82556,1
10.826415,1
10.827273,1
10.828129,1
10.828984,1
10.829842,1
10.830698,1
10.831554,1
10.832411,1
10.833267,1
10.834123,1
10.834978,1
10.835836,1
10.836692,1
10.837547,1
10.838405,1
10.839261,1
10.840117,1
10.840974,1
10.84183,1
10.842686,1
10.843543,1
10.844399,1
10.845255,1
10.846112,1
10.846968,1
10.847824,1
10.848681,1
10.849537,1
10.850393,1
10.851249,1
10.852106,1
10.852962,1
10.853818,1
10.854675,1
10.855531,1
10.856387,1
10.857244,1
10.8581,1
10.858956,1
10.859814,1
10.860669,1
10.861525,1
10.862383,1
10.863238,1
10.864094,1
10.864952,1
10.865807,1
10.866663,1
10.867521,1
10.868377,1
10.869232,1
10.870088,1
10.870946,1
10.871801,1
10.872657,1
10.873515,1
10.87437,1
10.875226,1
10.876084,1
10.87694,1
10.877795,1
10.878653,1
10.879509,1
10.880364,1
10.881222,1
10.882078,1
10.882933,1
10.883791,1
10.884647,1
10.885503,1
10.886358,1
10.887216,1
10.888072,1
10.888927,1
10.889785,1
10.890641,1
10.891496,1
10.892354,1
10.89321,1
10.894065,1
10.894923,1
10.895779,1
10.896635,1
10.897492,1
10.898348,1
10.899204,1
10.900061,1
10.900917,1
10.901773,1
10.90263,1
10.903486,1
10.904342,1
10.905198,1
10.906055,1
10.906911,1
10.907767,1
10.908624,1
10.90948,1
10.910336,1
10.911193,1
10.912049,1
10.912905,1
10.913763,1
10.914618,1
10.915474,1
10.916332,1
10.917187,1
10.918043,1
10.918901,1
10.919756,1
10.920612,1
10.921468,1
10.922326,1
10.923181,1
10.924037,1
10.924895,1
10.92575,1
10.926606,1
10.927464,1
10.928319,1
10.929175,1
10.930033,1
10.930889,1
10.931744,1
10.932602,1
10.933458,1
10.934313,1
10.935171,1
10.936027,1
10.936882,1
10.937738,1
10.938596,1
10.939451,1
10.940307,1
10.941165,1
10.942021,1
10.942876,1
10.943734,1
10.94459,1
10.945445,1
10.946303,1
10.947159,1
10.948014,1
10.948872,1
10.949728,1
10.950584,1
10.951441,1
10.952297,1
10.953153,1
10.95401,1
10.954866,1
10.955722,1
10.956577,1
10.957435,1
10.958291,1
10.959147,1
10.960004,1
10.96086,1
10.961716,1
10.962573,1
10.963429,1
10.964285,1
10.965142,1
10.965998,1
10.966854,1
10.967712,1
10.968567,1
10.969423,1
10.97,1
10.970281,1
10.971136,1
10.971992,1
10.972848,1
10.973705,1
10.974561,1
10.975417,1
10.976275,1
10.97713,1
10.977986,1
10.978844,1
10.979699,1
10.980555,1
10.981413,1
10.982268,1
10.983124,1
10.983982,1
10.984837,1
10.985693,1
10.986551,1
10.987407,1
10.988262,1
10.98912,1
10.989976,1
10.990831,1
10.991687,1
10.992545,1
10.9934,1
10.994256,1
10.995114,1
10.99597,1
10.996825,1
10.997683,1
10.998539,1
10.999394,1
100% Operational Taxonomic Group Number,1
10Be concetration,1
10Be_concentration,1
10Be/9Be ratio,1
11_meters,1
11.03,1
11.04,1
11.14,1
11.15,1
11.16,1
11.18,1
11.22,1
11.3,1
11.31,1
11.42,1
11.46,1
11.57,1
11.67,1
11.7,1
11.72,1
11.92,1
12.03,1
12.04,1
12.06,1
12.1,1
12.16,1
12.18,1
12.32,1
12.36,1
12.57,1
12.66,1
12.8,1
12.85_meters,1
12.91,1
13_meters,1
13._meters,1
13.03,1
13.1,1
13.13,1
13.16,1
13.22,1
13.28,1
13.57,1
13.58,1
13.7 m,1
132/129,1
134/129,1
136/129,1
13C,1
14.03,1
14.13,1
14.16,1
14.3,1
14.46_meters,1
14.57,1
14.72,1
14.81,1
14C (at g-1),1
14C age,1
14C Age,1
14C Age Err,1
"14C age of macrofossil""",1
"14C analytical uncertainty""",1
14C uncertainty,1
14C_age,1
14C_age_moe,1
14C_age_of_CH4,1
14C_age_of_CH4_uncertainty,1
14C_age_uncal_BP,1
14C_age_uncal_BP_error,1
14C_PLFA,1
14C-age,1
14C-CH4,1
14C-CH4_uncertainty,1
15.09,1
15.13,1
15.16,1
15.25_meters,1
15.57,1
15.6_meters,1
15.8,1
15N,1
16.03,1
16.08,1
16.16,1
16.22,1
16.57,1
16.61,1
17.03,1
17.08,1
17.16,1
17.3,1
17.57,1
17.82,1
17.9,1
170,1
18.03,1
18.08,1
18.16,1
18.23,1
18.41,1
18.57,1
18.66,1
18.8,1
18.97,1
180,1
18S rRNA,1
19,1
19 m,1
19-But (ng/L),1
19-Hex (ng/L),1
19.03,1
19.08,1
19.16,1
19.26,1
19.6_meters,1
19.78,1
19.83,1
190,1
1971-1976,1
1976-1981,1
1981-1986,1
1985,1
1986,1
1986-1991,1
1987,1
1988,1
1989,1
1990,1
1991,1
1991-1996,1
1992,1
1993,1
1994,1
1995,1
1996,1
1996-2001,1
2.05,1
2.06,1
2.08,1
2.0m,1
2.11,1
2.12,1
2.15,1
2.19,1
2.2 m,1
2.22,1
2.26,1
2.33,1
2.43,1
2.44,1
2.47,1
2.5 m,1
2.52,1
2.53,1
2.54,1
2.58,1
2.59,1
2.5m,1
2.6,1
2.61,1
2.67,1
2.73,1
2.76,1
2.8,1
2.82,1
2.84,1
2.85,1
2.87,1
2.93,1
2.96,1
20-Year Lowpass Filter,1
20.08,1
20.16,1
20.2,1
20.3,1
20.36,1
20.41,1
20.54,1
20.6,1
20.66,1
20.74,1
200,1
2001-2006,1
2006-2011,1
2007C,1
2007G,1
2008C,1
2011 Ice Wedge Degredation Expected,1
2011 Ice wedge thickness,1
2011-2016,1
2012 Ice Wedge Degredation Expected,1
2012 Ice wedge thickness,1
2013 (seedlings m-2),1
2013 Ice Wedge Degredation Expected2013 degredation expected,1
2013 Ice wedge thickness,1
2014,1
2014 (seedlings m-2),1
2014 Ice Wedge Degredation Expected,1
